## Ideogram.js gene cache for Pan troglodytes
## Derived from https://ftp.ensembl.org/pub/release-102/gtf/pan_troglodytes/Pan_troglodytes.Pan_tro_3.0.102.chr.gtf.gz
## prefix: ENSPTRG
# chr	start	length	slim_id	symbol
1	14910771	37614	208	FBLIM1
1	14968782	281	41786	UQCRHL
1	15007790	95061	210	SPEN
1	15104250	34101	211	ZBTB17
1	15166398	2471	40888	SRARP
1	15178775	5436	214	HSPB7
1	15186493	11896	34081	CLCNKA
1	15217268	5994	47706	FAM131C
1	15229194	13605	217	CLCNKB
1	15306846	33096	221	EPHA2
1	15385191	14650	223	ARHGEF19
1	15418996	5745	224	CPLANE2
1	15434185	103827	225	FBXO42
1	15552778	31166	226	SZRD1
1	15584564	35226	227	SPATA21
1	15629121	19370	228	NECAP2
1	15810651	163	43482	U1
1	15830721	59535	238	CROCC
1	15891801	6952	239	MFAP2
1	15914273	28207	241	ATP13A2
1	15949230	35790	242	SDHB
1	15998618	56930	243	PADI2
1	16141517	40661	244	PADI1
1	16185296	34967	245	PADI3
1	16246933	55447	246	PADI4
1	16310466	29207	52623	PADI6
1	16344744	32582	247	RCC2
1	16529407	117218	248	ARHGEF10L
1	16776019	4051	249	ACTL8
1	17070436	272517	250	IGSF21
1	17447315	2333	48769	KLHDC7A
1	17596895	117988	253	PAX7
1	17805331	20093	254	TAS1R2
1	17837238	31366	255	ALDH4A1
1	17862873	77	34758	ptr-mir-1290
1	17870083	54255	256	IFFO2
1	18041358	159692	257	UBR4
1	18208831	34164	261	EMC1
1	18242307	8532	262	MRTO4
1	18273373	6716	264	AKR7A3
1	18294753	12756	265	AKR7A2
1	18295868	106	50560	U6
1	18302993	21777	266	SLC66A1
1	18334265	146809	268	CAPZB
1	18419886	287	42290	Metazoa_SRP
1	18505742	140	49259	U4
1	18588713	29684	269	MICOS10
1	18634924	15130	43114	NBL1
1	18657324	13640	271	HTR6
1	18673787	129596	272	TMCO4
1	18818027	683	274	RNF186
1	18887385	25936	275	OTUD3
1	18925890	3259	276	PLA2G2E
1	18976744	300	38993	Metazoa_SRP
1	18978952	7264	277	PLA2G2A
1	19087690	21837	278	PLA2G5
1	19129875	7298	279	PLA2G2D
1	19156992	11084	280	PLA2G2F
1	19180574	24199	282	PLA2G2C
1	19208908	842	45494	UBXN10
1	19309203	63088	286	VWA5B1
1	19499980	3832	287	CAMK2N1
1	19517026	8940	288	MUL1
1	19568659	989	43086	FAM43B
1	19605946	32912	290	CDA
1	19654184	17928	291	PINK1
1	19672595	10376	33766	DDOST
1	19684829	52735	294	KIF17
1	19739282	12374	295	SH2D5
1	19765829	52686	296	HP1BP3
1	19838342	372079	297	EIF4G3
1	20019888	118	35175	ptr-mir-1256
1	20250859	127269	298	ECE1
1	20482941	509	30418	FAM231D
1	20488284	143	37891	U1
1	20496875	163	47566	U1
1	20531551	44217	300	NBPF3
1	20655726	24717	302	ALPL
1	20698203	73331	303	RAP1GAP
1	20778862	109459	304	USP48
1	20919311	9323	306	LDLRAD2
1	20929717	113834	307	HSPG2
1	21094221	296	50806	Metazoa_SRP
1	21094556	103	46537	U6
1	21108495	10817	46509	CELA3A
1	21159458	40243	51031	CDC42
1	21223641	25750	52708	WNT4
1	21563977	78750	315	ZBTB40
1	21694672	37273	316	EPHA8
1	21764852	3095	318	C1QA
1	21771959	4483	319	C1QC
1	21780954	12751	43586	C1QB
1	21838942	202449	320	EPHB2
1	22080730	12365	45299	LACTBL1
1	22144558	4939	48035	TEX46
1	22153142	63947	321	KDM1A
1	22218451	30648	322	LUZP1
1	22296137	106	44602	U6
1	22309885	100	37436	U6
1	22335717	1133	323	HTR1D
1	22476858	34662	324	HNRNPR
1	22526277	10756	50562	ZNF436
1	22537086	92	26569	Y_RNA
1	22548189	44209	23819	TCEA3
1	22596192	55854	49339	ASAP3
1	22672487	26274	330	E2F2
1	22723997	1919	331	ID3
1	22863261	4665	334	RPL11
1	22912922	20340	335	ELOA
1	22949752	9637	336	PITHD1
1	22962327	4388	49841	LYPLA2
1	22966775	5058	338	GALE
1	22973044	23652	339	HMGCL
1	23018529	20154	340	FUCA1
1	23044619	1082	24370	CNR2
1	23145468	1898	22763	PNRC2
1	23149361	16079	44753	SRSF10
1	23238440	52768	341	MYOM3
1	23302259	23569	342	IL22RA1
1	23336683	33066	343	IFNLR1
1	23500336	47364	344	GRHL3
1	23537463	61427	345	STPG1
1	23599106	57357	346	NIPAL3
1	23686212	50210	45149	RCAN3
1	23797238	8366	348	NCMAP
1	23821951	101	31929	Y_RNA
1	23839272	30233	349	SRRM1
1	23941667	95162	350	CLIC4
1	23973793	106	33054	U6
1	24092045	65575	351	RUNX3
1	24389977	255	49261	Metazoa_SRP
1	24432283	10764	352	SYF2
1	24451910	5248	353	RSRP1
1	24505732	66147	29594	MACO1
1	24611817	25259	362	LDLRAP1
1	24683973	170444	363	MAN1C1
1	24868664	15428	22721	SELENON
1	24888261	13057	365	MTFR1L
1	24900463	27429	40706	AUNIP
1	24931200	1040	46691	PAQR7
1	24946054	109	24404	Y_RNA
1	24954307	19681	369	STMN1
1	25038642	38191	370	PAFAH2
1	25043088	103	46957	U6
1	25100402	17242	371	EXTL1
1	25119203	8362	372	SLC30A2
1	25133066	15631	373	TRIM63
1	25195232	14085	374	PDIK1L
1	25245282	815	22777	FAM110D
1	25247837	4353	50100	C1H1orf232
1	25253219	1345	375	ZNF593
1	25263859	12920	48000	CNKSR1
1	25277429	12433	377	CATSPER4
1	25324062	45221	378	CEP85
1	25370624	1120	47319	SH3BGRL3
1	25372116	24898	380	UBXN11
1	25408326	2610	381	CD52
1	25412384	24770	382	CRYBG2
1	25452040	12927	383	ZNF683
1	25501315	28053	384	LIN28A
1	25531907	43769	385	DHDDS
1	25572111	3565	386	HMGN2
1	25626591	45256	387	RPS6KA1
1	25690000	303	40474	Metazoa_SRP
1	25690691	101	33209	Y_RNA
1	25788442	86123	388	ARID1A
1	25878208	12463	47988	PIGV
1	25905024	290	42407	Metazoa_SRP
1	25914720	29528	51743	ZDHHC18
1	25951452	746	30723	SFN
1	25966948	11117	392	GPN2
1	25978065	10053	23419	GPATCH3
1	25999062	3218	394	NR0B2
1	26009264	32802	395	NUDC
1	26045237	10883	396	KDF1
1	26089348	683	46384	TRNP1
1	26100524	7909	397	TENT5B
1	26194158	59094	51037	SLC9A1
1	26348393	103	37307	Y_RNA
1	26354009	57645	401	WDTC1
1	26427161	14306	402	TMEM222
1	26430244	106	51115	U6
1	26446084	12943	403	SYTL1
1	26460302	11475	404	MAP3K6
1	26474364	4051	405	FCN3
1	26496873	4141	406	CD164L2
1	26511399	992	44871	GPR3
1	26521852	24636	409	WASF2
1	26671495	4811	410	AHDC1
1	26736149	14888	411	FGR
1	26790040	6036	413	IFI6
1	26799441	106	43393	U6
1	26817587	104	26559	U6
1	26849812	37078	414	FAM76A
1	26896921	57027	416	STX12
1	26954034	105	35844	U6
1	26959554	20934	417	PPP1R8
1	26998661	14939	419	THEMIS2
1	27018429	23360	420	RPA2
1	27061406	24734	421	SMPDL3B
1	27086992	8077	422	XKR8
1	27097314	130175	423	EYA3
1	27128670	258	45850	Metazoa_SRP
1	27170727	296	39297	Metazoa_SRP
1	27280081	104	36405	U6
1	27287344	1028	424	PTAFR
1	27347952	36004	426	DNAJC8
1	27383511	10560	428	ATP5IF1
1	27406591	27426	429	SESN2
1	27481126	7067	431	MED18
1	27528617	132195	30718	PHACTR4
1	27583325	101	43661	Y_RNA
1	27667792	204	26190	SNORA73
1	27668971	203	25518	SNORA73
1	27677582	22406	432	RCC1
1	27713539	33349	434	TRNAU1AP
1	27770975	3287	436	RAB42
1	27783589	39906	437	TAF12
1	27863620	31980	438	GMEB1
1	27916287	33644	439	YTHDF2
1	27992568	65676	440	OPRD1
1	28075823	112	26441	Y_RNA
1	28179225	100	26563	Y_RNA
1	28180587	132448	442	EPB41
1	28234276	281	52619	Metazoa_SRP
1	28313919	923	444	TMEM200B
1	28338637	34326	445	SRSF4
1	28384031	38054	446	MECR
1	28427641	90173	447	PTPRU
1	29925441	10045	449	MATN1
1	29944883	25368	450	LAPTM5
1	30055701	308	36490	7SK
1	30085064	7236	451	SDC3
1	30144013	143997	453	PUM1
1	30426444	70220	454	NKAIN1
1	30516228	37171	455	SNRNP40
1	30533493	283	42302	Metazoa_SRP
1	30553539	67916	456	ZCCHC17
1	30622145	7631	457	FABP3
1	30666135	24411	458	SERINC2
1	30782440	106	51206	U6
1	30788498	113	25047	Y_RNA
1	30860740	11134	461	TINAGL1
1	30902213	14393	462	HCRTR1
1	30913953	15327	463	PEF1
1	30936539	51784	464	COL16A1
1	31013643	34199	465	ADGRB2
1	31077174	24847	466	SPOCD1
1	31194406	31545	47405	PTP4A2
1	31302065	30684	469	KHDRBS1
1	31361287	38195	470	TMEM39B
1	31404675	76277	471	KPNA6
1	31486889	19170	472	TXLNA
1	31506163	6990	473	CCDC28B
1	31513241	3206	474	IQCC
1	31516525	7471	39364	DCDC2B
1	31522172	8263	475	TMEM234
1	31530398	9242	476	EIF3I
1	31554637	2196	478	FAM167B
1	31585175	14499	479	LCK
1	31647273	2395	482	MARCKSL1
1	31674927	657	49104	FAM229A
1	31675690	2189	483	TSSK3
1	31678658	29326	484	BSDC1
1	31776474	300	41146	Metazoa_SRP
1	31918438	11359	34505	ZBTB8A
1	31927515	51945	44760	ZBTB8OS
1	31967062	101	47239	Y_RNA
1	31979666	29595	50153	RBBP4
1	32008701	23657	489	SYNC
1	32070478	32915	490	KIAA1522
1	32103663	40473	491	YARS1
1	32144019	54133	492	S100PBP
1	32201545	8522	493	FNDC5
1	32226041	7851	494	HPCA
1	32233841	6843	495	TMEM54
1	32277392	27906	496	RNF19B
1	32343552	28934	499	AK2
1	32364733	339	44835	Metazoa_SRP
1	32414220	39477	501	AZIN2
1	32478674	40405	502	TRIM62
1	32592151	43584	503	ZNF362
1	32641725	14311	51813	A3GALT2
1	32658564	69224	505	PHC2
1	32671503	298	35371	7SK
1	32807788	23824	506	ZSCAN20
1	32854825	639221	507	CSMD2
1	33441107	114	25235	5S_rRNA
1	33505081	41674	512	C1H1orf94
1	33991381	95	27924	ptr-mir-552
1	34074526	821	23267	GJB5
1	34078454	800	22950	GJB4
1	34177496	278	52685	SMIM12
1	34183203	65875	514	DLGAP3
1	34301735	4604	40553	TMEM35B
1	34307210	44745	515	ZMYM6
1	34411034	27767	516	ZMYM1
1	34500215	15759	518	SFPQ
1	34518911	93	40704	Y_RNA
1	34591156	156220	519	ZMYM4
1	34615701	302	38963	Metazoa_SRP
1	34633847	151	24986	SNORA62
1	34757203	123169	521	KIAA0319L
1	34880678	9050	522	NCDN
1	34896545	21190	523	TFAP2E
1	34925831	38672	524	PSMB2
1	35038453	689	52130	C1H1orf216
1	35043470	49244	526	CLSPN
1	35125061	49782	527	AGO4
1	35201393	36339	528	AGO1
1	35248719	126227	529	AGO3
1	35402968	4118	24371	TEKT2
1	35407386	5340	531	ADPRS
1	35414029	31444	532	COL8A2
1	35462731	12916	533	TRAPPC3
1	35482561	28777	534	MAP7D1
1	35613970	22812	535	THRAP3
1	35636877	16487	34515	SH3D21
1	35653616	2013	537	EVA1B
1	35673250	19500	538	STK40
1	35725205	371	539	LSM10
1	35734194	138	36049	U4
1	35745619	52728	540	OSCP1
1	35746211	129	32934	SNORA63
1	35750867	128	38028	SNORA63
1	35803690	9488	541	MRPS15
1	35814009	13535	542	CSF3R
1	36144420	236216	543	GRIK3
1	36550443	106	25132	U6
1	36620413	110	37635	5S_rRNA
1	36830653	9920	544	ZC3H12A
1	36846184	24991	47980	MEAF6
1	36891535	32076	547	SNIP1
1	36926187	9942	548	DNALI1
1	36936104	29118	549	GNL2
1	36980605	23523	550	RSPO1
1	37050742	10770	551	C1H1orf109
1	37061733	17279	552	CDCA8
1	37085259	49182	553	EPHA10
1	37107235	100	32939	Y_RNA
1	37163057	7362	556	MANEAL
1	37172228	5732	557	YRDC
1	37184262	45848	22932	MTF1
1	37231211	89024	30681	INPP5B
1	37255465	94	36476	U6
1	37327439	271	49207	Metazoa_SRP
1	37331835	31510	559	SF3A3
1	37364820	106	37728	U6
1	37370143	8868	560	FHL3
1	37385982	11866	561	UTP11
1	37418392	1355	30679	POU3F1
1	37781706	106	46291	U6
1	38236171	21640	564	RRAGC
1	38272192	1547	34043	GJA9
1	38283330	56394	566	RHBDL2
1	38324105	107	51146	U6
1	38350052	100	26143	Y_RNA
1	38431741	8532	568	NDUFS5
1	38499367	399776	43118	MACF1
1	38536112	103	51476	U6
1	38569220	132	36325	5S_rRNA
1	38956383	16036	573	PABPC4
1	39026193	16227	47504	HEYL
1	39061813	16024	575	NT5C1A
1	39081543	13118	576	HPCAL4
1	39126396	61	47080	U7
1	39141665	25061	577	PPIE
1	39159992	31756	578	BMP8B
1	39172532	1554	40091	OXCT2
1	39246594	42431	579	TRIT1
1	39287081	112	26609	Y_RNA
1	39299714	7050	580	MYCL
1	39347086	108	47350	Y_RNA
1	39357354	14705	581	MFSD2A
1	39448274	32475	583	CAP1
1	39480811	25026	584	PPT1
1	39571379	78583	585	RLF
1	39586755	106	45491	U6
1	39656938	3795	586	TMCO2
1	39667121	44610	587	ZMPSTE24
1	39718060	17352	44977	COL9A2
1	39782563	49814	589	SMAP2
1	39861002	13691	590	ZFP69B
1	39891706	18288	591	ZFP69
1	39927802	1121	592	EXO5
1	39944188	17299	593	ZNF684
1	40057228	39223	594	RIMS3
1	40166512	36058	596	NFYC
1	40185259	91	27557	ptr-mir-30e
1	40188187	88	27608	ptr-mir-30c-1
1	40215000	56801	597	KCNQ4
1	40236128	295	39320	Metazoa_SRP
1	40292926	554	598	CITED4
1	40412472	33262	599	CTPS1
1	40448771	10153	600	SLFNL1
1	40460432	158966	601	SCMH1
1	40794259	22321	47442	FOXO6
1	40912379	6137	602	EDN2
1	40939837	139337	603	HIVEP3
1	41602904	2484	604	GUCA2B
1	41612276	2101	23425	GUCA2A
1	41625877	160331	606	FOXJ3
1	41830142	34013	607	RIMKLA
1	41879487	25700	608	ZMYND12
1	41905471	3899	30660	PPCS
1	41973193	132714	24067	CCDC30
1	42020644	106	49310	U6
1	42109473	18303	614	PPIH
1	42187100	6026	616	CLDN19
1	42198478	19642	617	P3H1
1	42218284	8496	618	C1H1orf50
1	42236042	24857	48821	TMEM269
1	42257832	10319	45258	SVBP
1	42279504	16263	621	ERMAP
1	42297476	5816	622	ZNF691
1	42376768	33196	623	SLC2A1
1	42442324	106	44918	U6
1	42493074	88	36883	U6
1	42615740	11157	624	FAM183A
1	42639467	8329	625	EBNA1BP2
1	42647372	87477	626	CFAP57
1	42671771	119	27129	5S_rRNA
1	42760190	659	52836	TMEM125
1	42769340	3971	51081	C1H1orf210
1	42788216	22302	631	TIE1
1	42825234	14913	52236	MPL
1	42846443	4230	634	CDC20
1	42850869	4626	635	ELOVL1
1	42871365	5890	636	MED8
1	42877388	60489	639	SZT2
1	42938550	3856	640	HYI
1	43016473	93104	641	PTPRF
1	43136549	55384	643	KDM4A
1	43193949	224000	644	ST3GAL3
1	43420109	3924	645	ARTN
1	43433459	21327	646	IPO13
1	43456411	3730	46825	DPH2
1	43461172	3902	648	ATP6V0B
1	43466624	11339	649	B4GALT2
1	43478059	5260	650	CCDC24
1	43478401	34859	22644	SLC6A9
1	43628744	299	41258	Metazoa_SRP
1	43630433	11922	652	KLF17
1	43664058	95	33166	Y_RNA
1	43731200	7294	23040	DMAP1
1	43740050	133917	655	ERI3
1	43909272	101	24631	U6
1	43930639	238657	656	RNF220
1	44154916	38234	657	TMEM53
1	44193228	58784	22898	ARMH1
1	44248206	117	33319	U5
1	44257440	115	33246	U5
1	44266118	28378	658	KIF2C
1	44302179	3288	659	RPS8
1	44302601	79	39457	SNORD39
1	44310323	5433	661	BEST4
1	44325816	6047	662	PLK3
1	44331876	671	663	TCTEX1D4
1	44332552	7577	40664	BTBD19
1	44345384	115	27173	U5
1	44346190	22918	664	PTCH2
1	44376370	151559	665	EIF2B3
1	44471366	108	38054	5S_rRNA
1	44543640	9225	667	HECTD3
1	44553230	3445	668	UROD
1	44559550	194293	669	ZSWIM5
1	44873141	1115	670	HPDL
1	44875239	12067	24019	MUTYH
1	44885374	4571	672	TOE1
1	44889849	149128	673	TESK2
1	45042521	4188	40424	CCDC163
1	45046919	11080	52080	MMACHC
1	45057790	10899	675	PRDX1
1	45133997	10036	676	AKR1A1
1	45157190	35390	677	NASP
1	45193734	4725	679	CCDC17
1	45200825	57798	680	GPBP1L1
1	45260008	6287	681	TMEM69
1	45266181	67332	24149	IPP
1	45397061	252970	683	MAST2
1	45654078	92952	685	PIK3R3
1	45789067	10758	686	TSPAN1
1	45789566	885	47364	P3R3URF
1	45802674	31187	687	POMGNT1
1	45817034	17370	688	LURAP1
1	45859008	31093	689	RAD54L
1	45889761	25243	690	LRRC41
1	45935824	278	44732	Metazoa_SRP
1	45953636	24553	692	NSUN4
1	46010173	19502	693	FAAH
1	46105664	24376	24252	DMBX1
1	46148859	533	52625	TMEM275
1	46162446	7033	48945	KNCN
1	46173042	46896	46874	MKNK1
1	46223356	7490	697	MOB3C
1	46250646	33521	43035	ATPAF1
1	46287355	1774	43673	TEX38
1	46290715	43878	701	EFCAB14
1	46418574	19291	702	CYP4B1
1	46635116	27915	706	CYP4X1
1	46679720	27376	707	CYP4Z1
1	46731291	11247	708	CYP4A22
1	46777676	6754	709	PDZK1IP1
1	46810598	15884	51380	TAL1
1	46844533	96683	711	STIL
1	46944158	31015	712	CMPK1
1	47012656	977	30618	FOXE3
1	47034475	1481	30617	FOXD2
1	47370870	230677	52213	TRABD2B
1	47818558	26573	716	SLC5A9
1	47892098	173767	718	SPATA6
1	47940058	106	51315	U6
1	48041148	106	35983	U4
1	48051402	332	43297	RPL35A
1	48125494	1481334	43865	AGBL4
1	48317772	51573	721	BEND5
1	49631131	156068	723	ELAVL4
1	50002122	4058	724	DMRTA2
1	50025942	537987	725	FAF1
1	50166872	106	44370	U6
1	50340147	57	37910	U6
1	50572091	6705	726	CDKN2C
1	50706462	53675	30611	C1H1orf185
1	50719533	109	27209	Y_RNA
1	50866235	34463	41089	RNF11
1	50916576	57762	728	TTC39A
1	50983714	181719	729	EPS15
1	51011979	106	44795	U6
1	51267875	170159	730	OSBPL9
1	51438973	90665	731	NRDC
1	51516342	76	33381	Y_RNA
1	51569156	58737	732	RAB3B
1	51659012	299	41959	Metazoa_SRP
1	51682476	36025	733	TXNDC12
1	51718520	33335	735	BTF3L4
1	51814665	315	41658	Metazoa_SRP
1	51899951	116331	736	ZFYVE9
1	52022137	13677	737	CC2D1B
1	52042408	35577	738	ORC1
1	52078044	13702	739	PRPF38A
1	52096763	130130	740	TUT4
1	52275917	6656	741	GPX7
1	52304596	25640	744	SHISAL2A
1	52359530	12333	745	COA7
1	52387711	296	41673	Metazoa_SRP
1	52399440	95651	746	ZYG11B
1	52478538	104	24623	U6
1	52550833	31304	30596	ZYG11A
1	52585401	26362	747	ECHDC2
1	52616630	133922	748	SCP2
1	52760962	23455	749	PODN
1	52786105	55181	750	SLC1A7
1	52904863	17736	751	CPT2
1	52922501	6586	752	CZIB
1	52935304	11929	753	MAGOH
1	52954466	81740	754	LRP8
1	53167469	7237	755	DMRTB1
1	53212835	237365	756	GLIS1
1	53400024	62	38440	U7
1	53476372	72056	757	NDC1
1	53520842	103	52748	U6
1	53560827	38998	759	YIPF1
1	53604175	15858	761	DIO1
1	53626840	45175	762	HSPB11
1	53672136	22095	763	LRRC42
1	53745256	11580	50620	LDLRAD1
1	53768458	22880	764	TMEM59
1	53791053	47835	765	TCEANC2
1	53874202	19960	34216	CDCP2
1	53913648	23504	766	CYB5RL
1	53941436	25520	769	MRPL37
1	53968594	176990	770	SSBP3
1	54295505	84323	771	ACOT11
1	54354409	14882	772	FAM151A
1	54450916	39671	41368	TTC4
1	54505987	1427	776	PARS2
1	54528022	22425	777	TTC22
1	54554366	37239	778	LEXM
1	54598921	54289	779	DHCR24
1	54743737	13491	43722	TMEM61
1	54760128	12760	782	BSND
1	54808048	24136	783	PCSK9
1	54834961	148528	784	USP24
1	55145883	324	25222	7SK
1	55167749	106	46981	U6
1	55254363	101	45430	Y_RNA
1	56258225	96525	787	PLPP3
1	56420115	62425	788	PRKAA2
1	56493637	100579	790	FYB2
1	56629323	72515	791	C8A
1	56713377	39307	792	C8B
1	56782356	294735	793	DAB1
1	58245661	71592	49936	OMA1
1	58343403	304	42424	Metazoa_SRP
1	58353939	974	795	TACSTD2
1	58436162	40901	796	MYSM1
1	58505678	93	36024	Y_RNA
1	58567618	995	39670	JUN
1	59136663	446601	798	FGGY
1	59635589	61487	799	HOOK1
1	59713986	33535	800	CYP2J2
1	59795511	297	40154	Metazoa_SRP
1	59811098	93226	801	C1H1orf87
1	60711272	604646	802	NFIA
1	61540454	44915	803	TM2D1
1	61601914	445708	806	PATJ
