## Ideogram.js gene cache for Sus scrofa
## Derived from https://ftp.ensembl.org/pub/release-102/gtf/sus_scrofa/Sus_scrofa.Sscrofa11.1.102.chr.gtf.gz
## prefix: ENSSSCG
# chr	start	length	slim_id	symbol
1	25991388	120	20384	SNORA70
1	26029987	3880	48346	SMIM28
1	26037662	103	37315	U6
1	26076294	179127	22968	ARFGEF3
1	26301252	16617	38420	PERP
1	26473938	15884	4154	TNFAIP3
1	26800671	818	4155	OLIG3
1	27037165	23928	4156	IFNGR1
1	27073912	16323	4158	IL22RA2
1	27137558	35218	4157	IL20RA
1	27246752	3502	4159	SLC35D3
1	27257008	89507	4160	PEX7
1	27335794	95	20379	U6
1	27380142	220353	26041	MAP3K5
1	27606036	176711	39049	MAP7
1	27872184	47715	4163	BCLAF1
1	27908824	106277	4164	MTFR2
1	27958270	344142	4165	PDE7B
1	28261538	128	20601	SNORA70
1	28566266	194202	4166	AHI1
1	28819503	37497	4167	MYB
1	28968827	83602	4169	HBS1L
1	29060710	22456	28115	ALDH8A1
1	29364499	105	19571	U6
1	29625781	127826	21443	SGK1
1	29836056	65939	4172	SLC2A12
1	29899957	36761	22387	TBPL1
1	29973380	4875	33258	TCF21
1	30261909	313650	34139	EYA4
1	30920808	2850	4177	RPS12
1	30923765	32009	4178	SLC18B1
1	31000254	59091	4181	VNN1
1	31012064	103	19778	U6
1	31073654	920	4183	TAAR2
1	31161383	1109	4189	TAAR9
1	31184947	58124	4190	STX7
1	31274987	168	18825	U1
1	31282506	86902	4191	MOXD1
1	31673798	3898	4192	CCN2
1	31722721	73874	4193	ENPP1
1	31859951	99928	25992	ENPP3
1	31959934	41650	4196	MED23
1	32006038	22948	4195	ARG1
1	32221065	140936	36790	AKAP7
1	32418217	212426	4199	EPB41L2
1	32635744	9349	33538	SMLR1
1	32961754	71265	4201	TMEM200A
1	33146531	49019	4202	SAMD3
1	33198301	121066	4203	L3MBTL3
1	33470397	20008	4204	TMEM244
1	33527734	190243	4205	ARHGAP18
1	34693367	565334	4209	PTPRK
1	35333454	186416	24392	THEMIS
1	35685928	106	33889	U6
1	35697065	77423	4215	KIAA0408
1	35852934	57022	4216	ECHDC1
1	35909575	17393	4217	RNF146
1	35984949	82130	4218	RSPO3
1	36417053	278901	45632	CENPW
1	36930957	71099	4220	TRMT11
1	37008475	15455	4221	HINT3
1	37043803	150677	4222	NCOA7
1	37219883	11502	4223	HEY2
1	37640656	22184	4224	HDDC2
1	37666748	95012	4225	TPD52L1
1	37788472	123650	21149	RNF217
1	38014254	1025587	36607	NKAIN2
1	39180879	386361	27613	TRDN
1	39224796	106	33289	U6
1	39682688	69799	4232	CLVS2
1	39848641	20090	4233	SMPDL3A
1	39871145	5242	4234	FABP7
1	39913760	108955	4236	PKIB
1	40099339	42201	4237	SERINC1
1	40147164	33133	4238	HSF2
1	40988515	13622	4241	GJA1
1	41057838	207537	4242	TBC1D32
1	42729112	167171	4244	MAN1A1
1	43003764	109872	4245	FAM184A
1	43200414	14499	4247	ASF1A
1	43392645	171050	4249	CEP85L
1	43653456	183937	4250	SLC35F1
1	44156778	29416	20885	NUS1
1	44276675	97468	4254	DCBLD1
1	44409931	124943	26978	ROS1
1	44549410	8387	4255	VGLL2
1	44765450	58066	39333	RFX6
1	44836936	114	19126	U6
1	44853937	24456	36207	GPRC6A
1	44889589	7991	38522	FAM162B
1	44900494	40057	4262	KPNA5
1	44939951	57386	4263	ZUP1
1	44963879	21326	23834	RSPH4A
1	45170468	11273	25941	PTP4A1
1	45219440	76960	35259	PHF3
1	47233226	104	20480	U6
1	47314290	111	43187	U2
1	48788853	106	33409	U6
1	48889295	730475	4270	ADGRB3
1	49086341	106	38704	U6
1	49868604	109361	4272	LMBRD1
1	50045065	354904	44472	COL19A1
1	50403358	94974	4274	COL9A1
1	50579706	136652	4275	FAM135A
1	50721676	221315	4276	SMAP1
1	50938250	103334	26246	B3GAT2
1	51313003	19325	4279	OGFRL1
1	51383782	79	19520	ssc-mir-30c-2
1	51412827	106	19941	ssc-mir-30a
1	51448674	134	20544	SNORA70
1	51785495	459439	4280	RIMS1
1	51828437	87	18440	U6
1	51941782	106	34571	U6
1	52435434	504390	4281	KCNQ5
1	52986463	1131	4283	DPPA5
1	53006685	1200	4285	OOEP
1	53091419	99793	22994	CYB5R4
1	53256006	62101	26943	MRAP2
1	53332433	109966	4289	CEP162
1	53837454	30021	4290	TBX18
1	54400810	47932	4291	NT5E
1	54460640	86576	4293	SNX14
1	54563113	35294	4294	SYNCRIP
1	55174072	125	19921	SNORD22
1	55408112	89487	35251	HTR1E
1	55517955	101	20277	U6
1	55551320	17671	25434	CGA
1	55618544	93130	35281	ZNF292
1	55730903	788	33562	GJB7
1	55753908	12961	4300	SMIM8
1	55765774	26117	4301	C6orf163
1	55788530	107239	4304	SLC35A1
1	55893480	88588	4303	RARS2
1	55954159	88736	4306	ORC3
1	56378291	17202	4308	SPACA1
1	56466027	26575	4309	CNR1
1	56558443	155	19769	U1
1	56852863	209109	4311	RNGTT
1	57128305	8780	39953	PNRC1
1	57148582	17107	32781	SRSF12
1	57188535	30698	4314	PM20D2
1	57222558	110162	24249	GABRR2
1	57337079	27311	4317	UBE2J1
1	57374051	50010	4318	RRAGD
1	57407749	106	35035	U6
1	57438000	207958	4322	ANKRD6
1	57660224	166144	4328	MDN1
1	57834116	30728	4331	CASP8AP2
1	57879740	12994	4330	GJA10
1	57899789	305050	4332	BACH2
1	58481956	66101	4334	MAP3K7
1	60357003	105	42748	U2
1	60771571	172467	4336	EPHA7
1	62722215	97	20518	U6
1	62887881	57702	35648	MANEA
1	63638592	61889	4339	UFL1
1	63705936	48131	4340	FHL5
1	63911309	62586	35240	GPR63
1	64034406	10394	4342	NDUFAF4
1	64078669	228510	27002	KLHL32
1	64303604	156329	4344	MMS22L
1	64943610	106	34317	U6
1	65460753	107	18969	U6
1	65872119	63584	4347	FBXL4
1	66232163	114409	4349	FAXC
1	66321459	59992	37594	PNISR
1	66387603	67138	4351	USP45
1	66471781	27407	4353	CCNC
1	66539061	7348	4354	PRDM13
1	66837595	19352	4356	MCHR2
1	67214337	80060	4357	SIM1
1	67331941	325144	4358	ASCC3
1	68057737	621541	4361	GRIK2
1	70993341	111671	4364	HACE1
1	71166786	130075	37612	LIN28B
1	71314274	45902	4366	BVES
1	71380768	19424	4367	POPDC3
1	71495194	205899	4368	PREP
1	72270799	249654	4370	ATG5
1	72311880	23586	4369	PRDM1
1	72515942	310418	4371	CRYBG1
1	72603383	106	35339	U6
1	72762840	52700	4373	RTN4IP1
1	72815612	31254	4374	QRSL1
1	72905181	102	43597	U6
1	73162408	17609	37985	MTRES1
1	73184753	175360	31159	BEND3
1	73235097	275476	36168	PDSS2
1	73549307	173096	4379	SOBP
1	73838813	129886	33392	SCML4
1	74000684	77898	4382	SEC63
1	74139330	41754	4383	OSTM1
1	74271042	21639	4384	NR2E1
1	74306453	42882	4385	SNX3
1	74367488	223136	40199	AFG1L
1	74923842	192942	4388	ARMC2
1	75033098	136889	4390	SESN1
1	75170617	56414	4391	CEP57L1
1	75441568	16577	4414	CD164
1	75463222	45049	4413	PPIL6
1	75508350	3809	4408	SMPD2
1	75511693	11072	4412	MICAL1
1	75531035	17750	4411	ZBTB24
1	75692932	154596	4405	FIG4
1	76179164	53795	4403	CDC40
1	76219492	148290	4402	METTL24
1	76390493	26808	4401	DDO
1	76423352	44224	4399	SLC22A16
1	76589050	204334	37424	CDK19
1	76839731	24007	4392	AMD1
1	76896083	13672	4393	GTF3C6
1	76917185	214246	4394	RPF2
1	76998359	140280	4419	SLC16A10
1	77159461	13837	41409	MFSD4B
1	77197409	202728	25703	REV3L
1	77480926	60284	4420	TRAF3IP2
1	77585439	225142	4421	FYN
1	77983209	106	32035	U6
1	78005847	13862	4422	CCN6
1	78018429	30023	4423	TUBE1
1	78058400	4805	36621	FAM229B
1	78071446	152919	4425	LAMA4
1	79789815	5947	37803	MARCKS
1	79863094	38491	4432	HDAC2
1	79955657	288140	4433	HS3ST5
1	81605700	108550	4434	FRK
1	81746022	135091	4435	NT5DC1
1	81765724	8094	4436	COL10A1
1	81908075	1538	4438	TSPYL1
1	82085710	2181	36064	CALHM6
1	82102134	42121	40660	TRAPPC3L
1	82108942	10534	31898	CALHM5
1	82150167	3890	4445	CALHM4
1	82161738	20442	4446	RWDD1
1	82360563	27154	4450	LGSN
1	82423391	9247	4451	RIPPLY2
1	82540985	156357	4453	SNAP91
1	82714995	20030	4452	PRSS35
1	82794964	196140	4454	ME1
1	82997986	5568	29129	RWDD2A
1	83003655	26244	4456	PGM3
1	83026494	110933	4457	DOP1A
1	83140474	226367	26346	UBE3D
1	83847812	3069	4458	TPBG
1	83973560	97206	4460	IBTK
1	84545201	6934	4464	TENT5A
1	85715203	302397	4465	BCKDHB
1	86076583	49135	4466	TTK
1	86163838	32172	28080	ELOVL4
1	86358148	123422	32015	SH3BGRL2
1	86516306	169308	4469	LCA5
1	86953923	33542	4470	HMGN3
1	87117111	126385	4473	PHIP
1	87290824	38893	4472	IRAK1BP1
1	88189845	209266	34152	MEI4
1	88596215	4832	4475	HTR1B
1	89835944	150452	4477	IMPG1
1	89992866	144868	4478	MYO6
1	90167944	132037	20702	SENP6
1	90188271	167	19589	U1
1	90242180	97	24138	U6
1	90388400	250174	4479	FILIP1
1	90650685	37319	33155	TMEM30A
1	90696698	6712	4480	COX7A2
1	90744429	130689	4484	COL12A1
1	90800927	103	31534	U6
1	92048461	238286	4485	CD109
1	92286841	55945	4486	SLC17A5
1	92447164	36072	4487	MTO1
1	92483327	21000	21383	CGAS
1	93897884	101	40747	U6
1	94295637	367392	4490	SETBP1
1	95255632	64975	4491	SLC14A2
1	95354805	26687	4492	SLC14A1
1	95475447	17262	4493	SIGLEC15
1	95498717	118038	21072	EPG5
1	95625800	125075	4499	ATP5F1A
1	95756244	24514	4498	HAUS1
1	95809187	85840	4500	C18orf25
1	95951414	115535	4502	RNF165
1	96079709	197283	4503	LOXHD1
1	96297022	78846	32053	ST8SIA5
1	96441413	104364	34730	PIAS2
1	96566849	109699	22643	KATNAL2
1	96671793	57648	5771	HDHD2
1	96795507	46557	5767	SKOR2
1	97415716	95642	4505	SMAD2
1	97610691	404398	28076	ZBTB7C
1	98133342	323091	4506	CTIF
1	98510229	32153	4507	SMAD7
1	98638339	386303	4508	DYM
1	99043219	5191	35007	RPL17-C18orf32
1	99045184	63	30194	SNORD58
1	99046422	65	28329	SNORD58
1	99047294	64	24372	SNORD58
1	99081938	28938	4509	LIPG
1	99280800	51581	4510	ACAA2
1	99848184	69144	4516	MBD1
1	99934497	5633	4517	CXXC1
1	99976485	16977	4518	SKA1
1	100107935	183650	4520	MAPK4
1	100340048	172415	4521	MRO
1	100419427	57334	4522	ME2
1	100514760	21233	24479	ELAC1
1	100514791	113238	4524	SMAD4
1	100560349	181	19329	U2
1	100676659	23106	34427	MEX3C
1	102080200	1007049	40836	DCC
1	103683065	69362	4528	MBD2
1	103794071	30575	4529	POLI
1	103834852	24661	4530	STARD6
1	103861246	26038	4531	C18orf54
1	104241571	175534	35243	RAB27B
1	104424001	50488	4534	CCDC68
1	104719137	360782	4535	TCF4
1	105973628	39946	4537	TXNL1
1	106036029	375695	4538	WDR7
1	106683664	16597	38971	ST8SIA3
1	106751173	48434	4540	ONECUT2
1	106854002	44416	4541	FECH
1	106911277	21841	4542	NARS1
1	106970640	30924	4543	MTFMT
1	106970656	65691	4544	SPG21
1	107094123	45112	4545	ANKDD1A
1	107218657	8514	4548	PIF1
1	107259351	37175	4549	RBPMS2
1	107325190	16279	4550	OAZ2
1	107340541	242732	4551	ZNF609
1	107586031	69183	4552	TRIP4
1	107659501	11477	4554	PCLAF
1	107690065	193980	4558	CSNK1G1
1	107886658	10440	34137	PPIB
1	107891698	5831	37275	SNX22
1	107951646	17655	34124	CIAO2A
1	107997293	135516	21588	DAPK2
1	108205580	198305	4561	HERC1
1	108414360	101091	28737	USP3
1	108626872	213270	32949	APH1B
1	108649271	61380	4565	CA12
1	108730294	109917	26571	RAB8B
1	108909690	14821	4569	LACTB
1	108986981	32459	4570	TPM1
1	109208672	471527	24088	TLN2
1	109225386	84	18544	ssc-mir-190a
1	109760159	106	39479	U6
1	109931264	172977	36431	VPS13C
1	110719190	758513	4576	RORA
1	111489760	72150	4577	ICE2
1	111997640	2910	35244	FOXB1
1	112017521	100	20189	U6
1	112343559	26845	4582	BNIP2
1	112422879	118104	4584	GCNT3
1	112548263	72484	4586	FAM81A
1	112677810	224189	4587	MYO1E
1	112907047	35172	4588	CCNB2
1	112961412	98131	4589	RNF111
1	113084864	51761	4592	SLTM
1	113171064	87689	24131	MINDY2
1	113289197	124372	4595	ADAM10
1	113433679	170627	4596	LIPC
1	113606019	95	19377	U6
1	113715620	321629	25578	ALDH1A2
1	113765680	83005	4597	AQP9
1	114256460	10415	30605	POLR2M
1	114424157	174666	35038	CGNL1
1	114682295	374071	4600	TCF12
1	115356052	102	18304	U6
1	115471922	81602	4601	MNS1
1	115526738	207456	4602	TEX9
1	115734344	136742	4603	RFX7
1	115803948	93	20082	SNORA70
1	115941937	128380	37499	NEDD4
1	116132100	143561	35798	PRTG
1	116292642	29773	4607	PYGO1
1	116332319	99348	4608	DNAAF4
1	116425654	96736	4610	CCPG1
1	116435265	13359	32854	C15orf65
1	116476859	79	18806	ssc-mir-628
1	116491886	41048	32619	PIGB
1	116533024	72175	4612	RAB27A
1	116612330	16811	24983	RSL24D1
1	117166283	598385	4614	UNC13C
1	117946040	214216	4615	WDR72
1	118913785	40829	4616	ONECUT1
1	119020990	103478	4617	FAM214A
1	119134313	260412	4620	MYO5A
1	119407343	129097	4621	MYO5C
1	119484397	105471	4622	GNB5
1	119725029	46283	4624	MAPK6
1	119805039	92034	4625	LEO1
1	119862244	86639	4626	TMOD3
1	119956588	52776	4628	TMOD2
1	120026525	16621	4629	LYSMD2
1	120045309	92866	4630	SCG3
1	120138334	160377	32517	DMXL2
1	120322432	76609	4632	GLDN
1	120367667	328232	30168	CYP19A1
1	120807328	138724	4634	AP4E1
1	120807392	42436	31794	TNFAIP8L3
1	121066674	68217	4635	SPPL2A
1	121146115	104109	4636	TRPM7
1	121258145	98	20575	U6
1	121273062	34045	4638	USP50
1	121306030	70069	4639	USP8
1	121413506	76300	4645	GABPB1
1	121505742	19513	4644	HDC
1	121526295	52826	4643	SLC27A2
1	121644376	271173	4646	ATP8B4
1	122118951	20321	4647	DTWD1
1	122139442	256666	4648	FAM227B
1	122215878	326346	4651	GALK2
1	122542411	36447	4652	COPS2
1	122633736	54868	4653	SECISBP2L
1	122725903	253945	4657	CEP152
1	123102009	257640	4658	FBN1
1	123451212	11020	32141	DUT
1	123481369	90261	4659	SLC12A1
1	123574676	8322	40204	CTXN2
1	123582433	55806	4661	MYEF2
1	123635039	21698	4662	SLC24A5
1	123987530	319711	4663	SEMA6D
1	125195518	134	39033	SNORA70
1	126165991	18879	37384	BLOC1S6
1	126237032	31070	4668	SLC30A4
1	126263566	220	49842	U2
1	126313401	21990	4671	SPATA5L1
1	126361945	18927	4672	GATM
1	126472525	38840	4673	SLC28A2
1	126549747	20912	4674	SHF
1	126572492	47626	4675	DUOX1
1	126572533	79930	4676	DUOXA2
1	126605142	10577	4677	DUOXA1
1	126620477	20942	4678	DUOX2
1	126655135	45723	4679	SORD
1	126739469	29239	4680	TERB2
1	126775531	41315	4681	TRIM69
1	126835143	146439	4687	B2M
1	126890892	107167	4684	SPG11
1	126997199	21949	4691	EIF3J
1	127028887	96505	35827	CTDSPL2
1	127131103	107382	23996	GOLM2
1	127255071	173	49356	U2
1	127317728	332938	4694	FRMD5
1	127652887	88467	4695	WDR76
1	127741537	14826	40383	MFAP1
1	127758558	8921	38436	HYPK
1	127760374	4413	4698	SERINC4
1	127761345	6201	24263	SERF2
1	127781403	3441	4699	ELL3
1	127785772	28424	4700	PDIA3
1	127796283	94	18230	U6
1	127814343	15093	4701	CATSPER2
1	127821905	30434	4702	STRC
1	127865562	49889	4704	PPIP5K1
1	127916644	20311	4705	MAP1A
1	127928791	82	40358	ssc-mir-2366-1
1	127958518	70200	31949	TP53BP1
1	128017291	66655	4708	TUBGCP4
1	128084050	10567	4709	ZSCAN29
1	128089500	36467	4710	ADAL
1	128159562	24933	4712	TGM7
1	128191630	26034	4713	TGM5
1	128231997	21034	4714	EPB42
1	128253041	16443	34771	CCNDBP1
1	128269596	36460	4716	TMEM62
1	128305321	71	38590	ssc-mir-9838
1	128319310	155020	4717	UBR1
1	128489687	145840	4718	TTBK2
1	128641430	14124	4719	CDAN1
1	128819928	19184	35719	HAUS2
1	128839223	8243	4726	LRRC57
1	128847931	41016	38735	SNAP23
1	128893970	63356	4725	ZNF106
1	128960121	53426	4728	CAPN3
1	129098388	43773	4730	TMEM87A
1	129144344	54420	4731	VPS39
1	129201069	15939	4732	PLA2G4F
1	129247024	25472	4733	PLA2G4D
1	129289112	74914	37292	PLA2G4E
1	129374613	84073	20666	EHD4
1	129463674	47894	4736	SPTBN5
1	129514341	19057	4737	PLA2G4B
1	129533534	54561	4738	MAPKBP1
1	129594794	102614	4739	MGA
1	129811539	17452	4744	TYRO3
1	129838585	22386	4745	RPAP1
1	129886800	56182	4747	RTF1
1	129937948	102	40766	U6
1	129968502	40889	4748	NDUFAF1
1	130036480	10563	4750	OIP5
1	130073919	38834	4751	CHP1
1	130112845	40635	4752	EXD1
1	130201718	141122	4753	INO80
1	130346329	105	25155	U6
1	130360513	2795	38521	CHAC1
1	130376720	9993	4755	DLL4
1	130409122	11328	4757	VPS18
1	130439220	6441	4758	RHOV
1	130458909	14874	4759	SPINT1
1	130485346	24213	4760	PPP1R14D
1	130510718	6504	4761	ZFYVE19
1	130516795	42434	4762	DNAJC17
1	130516831	98895	4765	RMDN3
1	130554976	8586	32022	GCHFR
1	130586647	53489	4766	RAD51
1	130753186	11560	38033	CCDC32
1	130829234	106	31544	U6
1	130849835	28486	4772	BAHD1
1	130893983	46367	4774	IVD
1	130936455	15606	4776	DISP2
1	130974667	9306	23975	CCDC9B
1	131005408	23282	4779	PLCB2
1	131039313	37318	4781	PAK6
1	131178295	22098	35284	BMF
1	131241612	11799	4785	SRP14
1	131245463	109761	39061	EIF2AK4
1	131355327	139636	4787	GPR176
1	131510455	208962	40418	FSIP1
1	131728781	17334	4789	THBS1
1	132702541	83991	4791	RASGRP1
1	132789271	29955	4792	FAM98B
1	132902304	114163	39393	SPRED1
1	133285928	16113	4794	TMCO5A
1	133738539	106	33300	U6
1	134013820	209192	4795	MEIS2
1	134301079	237384	26900	CDIN1
1	135577936	329339	35254	DPH6
1	136111558	106	34824	U6
1	136121110	8951	4799	ZNF770
1	136121111	112714	4802	AQR
1	136281167	5378	4803	ACTC1
1	136323803	5385	36219	GJD2
1	136525943	67640	4807	SCG5
1	136617069	12223	33657	GREM1
1	136704090	304631	44690	FMN1
1	137308438	72426	4811	PGPEP1L
1	137387925	302741	30560	IGF1R
1	137707466	104	25487	U6
1	137874491	122640	4813	TTC23
1	137998554	204912	4814	LRRC28
1	138341153	170158	28771	MEF2A
1	138602045	106	25771	U6
1	138619701	396424	38452	ADAMTS17
1	139030642	106232	4819	CERS3
1	139168778	22367	4820	LINS1
1	139191569	48616	4821	ASB7
1	139451049	40464	4822	ALDH1A3
1	139494120	130485	4823	LRRK1
1	139730721	73862	4825	CHSY1
1	139828791	8123	4826	SELENOS
1	139857540	606932	35584	GABRG3
1	140152235	102	42260	U6
1	140302064	106	32387	U6
1	140486103	81790	4827	GABRA5
1	140566287	339371	38547	GABRB3
1	141887168	110073	4832	UBE3A
1	142018412	79	38142	SNORD115
1	142023878	80	19409	SNORD115
1	142027442	78	50218	SNORD115
1	142029563	80	19878	SNORD115
1	142031496	79	19155	SNORD115
1	142033817	79	20399	SNORD115
1	142037857	82	37725	SNORD115
1	142040508	83	18361	SNORD115
1	142412565	1675	4834	NDN
1	142448689	6008	4835	MAGEL2
1	142496735	4247	4836	MKRN3
1	142803698	134090	4839	CHRNA7
1	143109218	310739	4840	OTUD7A
1	143256404	102	19568	U6
1	143493527	47036	26006	KLF13
1	143709864	146120	4843	TRPM1
1	143867853	50023	4844	MTMR10
1	143913550	48114	4845	FAN1
1	143972596	21445	4847	MPHOSPH10
1	143993731	31148	35696	MCEE
1	144071859	243295	4849	APBA2
1	144316121	471970	4850	FAM189A1
1	144930368	265468	4854	TJP1
1	145302278	55500	5781	TARS3
1	145359326	24886	5782	TM2D3
1	145443754	106	40655	U6
1	145508636	188373	5785	PCSK6
1	145707412	11974	5786	SNRPA1
1	145769768	41910	5787	CTDP1
1	145911045	106656	4856	NFATC1
1	146022975	198795	4857	ATP9B
1	146252154	22466	4858	SALL3
1	147443821	19721	36984	GALR1
1	147568673	116615	38767	MBP
1	147690556	91573	23533	ZNF236
1	147984481	106227	4859	ZNF516
1	148902346	82486	4861	TSHZ1
1	148987568	11163	32488	ZADH2
1	149090789	426001	33971	ZNF407
1	149521510	41018	4869	CNDP1
1	149565339	18953	4870	CNDP2
1	149611380	17722	39486	DIPK1C
1	149687138	34317	4874	C18orf63
1	149737571	46052	4875	CYB5A
1	149845196	10712	32494	TIMM21
1	149856489	40047	4873	FBXO15
1	150711627	105846	27654	NETO1
1	150906915	106	31071	U6
1	150973622	7135	20859	CBLN2
1	152593649	43002	32214	SOCS6
1	152689504	203471	32574	RTTN
1	152882761	97087	38398	CD226
1	152997319	396099	28977	DOK6
1	153988050	43070	4884	TMX3
1	154919550	16014	35941	DSEL
1	155649608	102	19193	U6
1	155669136	89412	4885	CDH19
1	156295431	140392	4886	CDH7
1	157820645	16259	4888	SERPINB8
1	157841510	25403	4889	SERPINB10
1	157872212	14541	4890	SERPINB2
1	157953870	44972	4891	SERPINB7
1	158015718	15045	22337	SERPINB11
1	158099975	13526	34519	SERPINB13
1	158121869	12583	39151	SERPINB12
1	158167643	28153	4894	SERPINB5
1	158233051	37628	4893	VPS4B
1	158288544	230335	25744	KDSR
1	158527034	93	20464	U6
1	158642813	219893	4896	PHLPP1
1	158962511	59561	4897	ZCCHC2
1	159128038	59443	4898	TNFRSF11A
1	159207616	110025	4899	RELCH
1	159317734	99599	4901	PIGN
1	159530623	71358	4902	RNF152
1	159817557	207431	4903	CDH20
1	160772013	2111	51798	MC4R
1	161182868	5296	26454	PMAIP1
1	161321273	235264	4907	CCBE1
1	161607139	24511	4908	LMAN1
1	161634934	40796	4909	CPLX4
1	161679154	3906	4910	RAX
1	161708807	12975	37300	GRP
1	161754863	14663	4912	SEC11C
1	161877574	107598	34704	ZNF532
1	162076951	67929	4917	MALT1
1	162144471	223408	4918	ALPK2
1	162329767	93	19572	ssc-mir-122
1	162364055	373437	4919	NEDD4L
1	162933131	129901	4921	ATP8B1
1	163081180	8308	4923	SLC51B
1	163089444	14002	38071	RASL12
1	163113321	3564	35667	KBTBD13
1	163134022	12704	35506	UBAP1L
1	163156924	13304	4926	PDCD7
1	163173890	48152	4927	CLPX
1	163237100	34064	4928	CILP
1	163292783	27239	4929	PARP16
1	163326574	115	19094	U5
1	163334929	116	18672	U5
1	163348790	87273	4931	IGDCC4
1	163446899	70518	4934	DPP8
1	163525934	62864	4935	HACD3
1	163567737	35447	4936	INTS14
1	163630366	28262	4937	SLC24A1
