## Ideogram.js gene cache for Gallus gallus
## Derived from https://ftp.ensembl.org/pub/release-102/gtf/gallus_gallus/Gallus_gallus.GRCg6a.102.chr.gtf.gz
## prefix: ENSGALG
# chr	start	length	slim_id	symbol
1	9343631	171068	6560	SEMA3A
1	9659444	130946	38225	SEMA3E
1	10375977	358903	8486	CACNA2D1
1	10800773	59731	33974	HGF
1	11192619	118285	40444	SEMA3C
1	11333589	37824	8439	CD36
1	11413084	30241	8427	GNAT3
1	11521697	33412	8382	GNAI1
1	11833981	722845	38834	MAGI2
1	12579897	62788	8335	PHTF2
1	12642781	4238	8330	TMEM60
1	12650569	49452	8328	RSBN1L
1	12711371	69755	51957	PTPN12
1	12815093	46503	8312	GSAP
1	12915252	6044	8306	FGL2
1	12932861	40894	8301	FAM185A
1	13007015	17119	8298	LRRC17
1	13055479	7553	8288	ARMC10
1	13065354	19965	8285	NAPEPLD
1	13106457	8947	8280	PMPCB
1	13115336	17232	8249	DNAJC2
1	13132814	7342	8236	PSMC2
1	13143618	33368	8222	SLC26A5
1	13185663	271571	8193	RELN
1	13486054	68949	8175	ORC5
1	13612065	160158	43367	LHFPL3
1	13903212	52597	8167	KMT2E
1	13958935	47517	8154	SRPK2
1	14118066	19994	8132	PUS7
1	14138452	11860	8123	RINT1
1	14149893	2141	45949	EFCAB10
1	14159516	107795	8115	ATXN7L1
1	14331311	6243	29006	SYPL1
1	14365885	26427	8098	NAMPTP1
1	14541326	28281	8081	PIK3CG
1	14593473	81226	8060	PRKAR2B
1	14682620	15314	8050	HBP1
1	14697142	184215	42764	COG5
1	14895745	23448	8009	BCAP29
1	14925155	20279	7998	SLC26A4
1	14949364	6519	38981	CBLL1
1	14959701	13586	7959	SLC26A3
1	14993975	13801	7931	DLD
1	15009296	156550	7905	LAMB1
1	15053471	51936	7917	LAMB4
1	15105451	23026	7183	ERGIC2
1	15135366	63931	7161	LRRK2
1	15243988	133581	35940	SLC2A13
1	15407886	41856	42554	ABCD2
1	15477557	83420	7098	KIF21A
1	15633800	96092	7025	CPNE8
1	15818747	6571	40272	ALG10
1	15825374	3977	13018	TPRKB
1	15836984	11481	4897	GTSE1
1	15848575	11624	31922	TRMU
1	16089628	46462	34274	GRAMD4
1	16257553	43357	19397	CERK
1	16325266	154956	43058	TBC1D22A
1	17209559	423411	23584	TAFA5
1	18927212	65695	29379	BRD1
1	19001040	18176	32659	ZBED4
1	19029131	15775	8539	ALG12
1	19045087	11396	8551	CRELD2
1	19335370	3715	23576	PIM3
1	20198062	42927	8554	IL17REL
1	20257352	18020	40038	MLC1
1	20276230	36079	33664	MOV10L1
1	20328226	19672	3	PANX2
1	20383039	32348	30705	TRABD
1	20448935	13535	38467	SELENOO
1	20464869	23344	32156	TUBGCP6
1	20492465	10492	41251	HDAC10
1	20526985	28624	19384	MAPK12
1	20565752	28938	40023	MAPK11
1	20649179	172869	39861	PLXNB2
1	21022425	14121	33997	ZNF800
1	21072336	323275	39403	GRM8
1	21607885	121	25697	U1
1	21884126	62755	8740	POT1
1	21985328	12825	40954	GPR37
1	22204054	27666	31527	ARL8BL
1	22238881	12788	8761	SPAM1
1	22287864	39633	8776	HYAL6
1	22351089	50002	8797	WASL
1	22419625	6152	8805	LMOD2
1	22434929	10454	8814	ASB15
1	22449623	5039	8821	NDUFA5
1	22456440	20569	8823	IQUB
1	22485251	54006	8836	ATP6AP1
1	22565977	24117	8874	SLC13A1
1	22670291	301134	8926	CADPS2
1	22977640	6331	8941	FEZF1
1	23009937	28556	8953	AASS
1	23044093	132377	40114	PTPRZ1
1	23274416	233	25193	7SK
1	23349811	31531	8975	FAM3C
1	23387565	10218	28069	WNT16
1	23415784	138374	9002	CPED1
1	23518734	63	25216	gga-mir-1645
1	23568700	18386	9023	ING3
1	23609312	45197	9029	TSPAN12
1	23662850	263461	9066	KCND2
1	24435899	48139	9104	ANKRD26
1	24490276	5714	9110	LSM8
1	24616305	75132	9134	CTTNBP2
1	24695865	84093	32986	CFTR
1	24799631	36658	34574	ASZ1
1	24840450	13329	30173	WNT2
1	24857853	137577	37206	ST7
1	25007205	29755	43437	CAPZA2
1	25059910	87780	36883	MET
1	25201248	15023	43287	CAV1
1	25223560	7854	33295	CAV2
1	25316566	26227	31934	TES
1	25367738	125046	40557	TFEC
1	25905669	50282	26838	MDFIC
1	26049718	60626	9424	FOXP2
1	26502865	26859	9435	PPP1R3A
1	26817562	4293	9439	GPR85
1	26866531	78	25332	gga-mir-1695
1	26909371	33894	9440	BMT2
1	26946875	21537	9443	TMEM168
1	27049177	7086	9446	LSMEM1
1	27057994	10641	9448	IFRD1
1	27109323	32983	9454	ZNF277
1	27163396	243743	9480	DOCK4
1	27428136	448590	9485	IMMP2L
1	27616564	2126	9488	LRRN3
1	28562689	8499	9492	DNAJB9
1	28571393	7735	9494	THAP5
1	28630010	3243	9497	AVPR2
1	28651041	34379	9505	PNPLA8
1	28704251	139194	9514	NRCAM
1	28823030	57	52013	gga-mir-12208
1	28882582	238278	9523	CNTN1
1	29166774	246003	9530	PDZRN4
1	29589324	31018	9532	GXYLT1
1	29633538	26938	9540	YAF2
1	29690804	11836	9544	ZCRB1
1	29702686	68307	9547	PPHLN1
1	29739066	61	47978	gga-mir-7447
1	29774813	58765	9556	PRICKLE1
1	30046660	82642	9572	ADAMTS20
1	30181037	9806	9577	PUS7L
1	30191199	11452	9586	IRAK4
1	30203889	18803	9595	TWF1
1	30234476	196253	9596	TMEM117
1	30463434	143241	9601	NELL2
1	30661406	20317	9604	DBX2
1	30720903	66646	9638	ANO6
1	30872872	104571	33074	ARID2
1	30985382	31001	28849	SCAF11
1	31057372	25336	9698	SLC38A1
1	31106674	15059	8497	SLC38A2
1	31143727	159	25619	U1
1	31222996	30940	9730	SLC38A4
1	31370366	9523	9739	AMIGO2
1	31548265	14976	9743	RPAP3
1	31563284	7250	9747	ATP23
1	31842742	43770	9755	LRIG3
1	32162492	79519	9759	SLC16A7
1	32828666	51057	19361	TAFA2
1	33026379	63773	30024	USP15
1	33104538	90387	9795	MON2
1	33210895	127843	9805	PPM1H
1	33419044	2597	40567	AVPR1A
1	33515304	12079	9815	TMEM5
1	33560543	140464	9825	SRGAP1
1	33715792	8231	27682	C12orf66
1	33723881	2267	49865	RPL18A
1	33726767	25253	9835	XPOT
1	33758984	26172	9840	TBK1
1	33813098	73724	9842	RASSF3
1	33892987	20549	9856	GNS
1	34002232	41779	39209	WIF1
1	34057985	47041	9873	LEMD3
1	34107213	83825	26661	MSRB3
1	34324330	104580	9875	HMGA2
1	34486674	2986	19358	LLPH
1	34535707	13550	9885	HELB
1	34551571	209554	9895	GRIP1
1	34900551	29612	33879	CAND1
1	35019110	10672	9901	DYRK2
1	35173604	4168	9903	IFNG
1	35221629	2458	9904	IL22
1	35233248	24144	9905	MDM1
1	35332501	33619	9927	RAP1B
1	35367839	25345	9934	NUP107
1	35393882	5540	9940	SLC35E3
1	35415393	11766	9942	MDM2
1	35432767	31663	9945	CPM
1	35503179	25074	19355	CPSF6
1	35542896	3687	9963	LYZ
1	35544311	5283	29135	YEATS4
1	35566490	45624	9966	FRS2
1	35620953	11978	9975	CCT2
1	35631584	4125	47495	LRRC10
1	35639105	7704	10018	CTSEAL
1	35651357	16488	10029	BEST3
1	35841859	89655	10042	CNOT2
1	35937978	10968	10044	KCNMB4
1	35964985	58204	10049	PTPRB
1	36025156	143709	40855	PTPRR
1	36249788	17145	10152	TSPAN8
1	36352208	84010	10163	LGR5
1	36454512	37621	10177	ZFC3H1
1	36512612	13135	41783	TMEM19
1	36551880	12132	10183	RAB21
1	36575097	27111	10190	TBC1D15
1	36613330	54291	10198	TPH2
1	36736396	215067	10200	TRHDE
1	37712525	95518	10204	KCNC2
1	37820647	32934	10208	CAPS2
1	37882246	8450	10224	GLIPR1L
1	37893908	5476	10227	KRR1
1	38018609	6561	34788	PHLDA1
1	38027576	28353	10238	NAP1L1
1	38120515	51264	10246	OSBPL8
1	38250500	66000	10253	ZDHHC17
1	38319983	8021	29921	CSRP2
1	38375611	15697	31340	E2F7
1	38750910	253134	10311	NAV3
1	39190683	344219	41094	SYT1
1	39563363	68213	10320	PAWR
1	39644313	123671	10325	PPP1R12A
1	39833011	2904	26490	RPS16
1	39845476	89314	10342	OTOGL
1	39965497	97785	10935	PTPRQ
1	40080215	1725	10936	MYF6
1	40085112	1214	28091	MYF5
1	40108427	48458	10939	LIN7A
1	40199693	77116	10940	ACSS3
1	40280597	288627	10958	PPFIA2
1	40766561	6276	28648	CCDC59
1	40772949	55641	42269	METTL25
1	40888158	243778	10975	TMTC2
1	41676490	31958	10992	SLC6A15
1	41773256	12185	27103	TSPAN19
1	41898277	21264	27213	ALX1
1	42160804	29238	27633	RASSF9
1	42207171	12928	27192	NTS
1	42251047	107157	28360	MGAT4C
1	42829927	6767	11168	C12orf29
1	42888363	57316	33106	TMTC3
1	43015486	51489	11206	KITLG
1	43322569	4340	11207	DUSP6
1	43360803	43626	35493	POC1B
1	43425751	57393	30550	ATP2B1
1	43956041	22576	11269	EPYC
1	44000044	9007	11270	KERA
1	44018283	12897	11271	LUM
1	44050178	151996	11274	DCN
1	44429339	3970	11276	BTG1
1	44616111	30681	11277	PLEKHG7
1	44655033	65474	11280	EEA1
1	44872359	19033	30515	UBE2N
1	44901269	7231	11293	MRPL42
1	44923615	3989	50619	SOCS2
1	44934717	75826	11297	CRADD
1	45094960	66533	11309	PLXNC1
1	45165398	23152	19336	CEP83
1	45195312	122604	11320	TMCC3
1	45273005	1428	11323	SNAPC3
1	45339203	7738	11325	NDUFA12
1	45354985	44465	11327	NR2C1
1	45405227	64575	11342	FGD6
1	45469720	74083	11357	VEZT
1	45566403	14779	11377	METAP2
1	45574837	105	28788	5S_rRNA
1	45585772	11450	11400	USP44
1	45630400	34853	11406	NTN4
1	45696332	1323	11409	SNRPF
1	45700558	7857	11414	AMDHD1
1	45710248	12746	11421	HAL
1	45725939	14813	33709	LTA4H
1	45781188	34398	43701	ELK3
1	45821229	87940	11456	CDK17
1	46042534	23601	31699	NEDD1
1	46267700	90	25410	gga-mir-1691
1	46333894	108	18238	gga-mir-135a-2
1	46668979	22177	11504	TMPO
1	46695138	7907	11514	SLC25A3
1	46708114	9034	26284	IKBIP
1	46718130	25381	11531	APAF1
1	46756977	410961	11549	ANKS1B
1	47185502	52626	11557	UHRF1BP1L
1	47242444	9173	40976	ACTR6
1	47252693	30955	11569	SCYL2
1	47293203	25696	41122	SLC17A8
1	47342861	32790	11594	NR1H4
1	47377777	14362	28373	GAS2L3
1	47510012	97123	11614	ANO4
1	47613048	23202	11633	SLC5A8
1	47648410	59584	11643	UTP20
1	47708080	5596	11651	ARL1
1	47715092	45327	11662	NUP205
1	47775838	71061	11682	CNOT4
1	47892850	7671	11722	STRA8
1	47904971	15000	11724	WDR91
1	47922457	4859	44155	TMEM140
1	47943095	5968	11727	AGBL3
1	47970260	5813	25735	PDE6H
1	47987082	8329	11738	ARHGDIB
1	47995875	18628	11739	ERP27
1	48028649	5373	11740	MGP
1	48037612	6029	28560	OC3
1	48045860	4593	11742	ART4
1	48050698	3511	11743	SMCO3
1	48067286	389	49268	H2A-VIII
1	48071383	380	50350	HIST1H2B7
1	48078828	311	53680	HIST1H46L2
1	48086441	443	31571	H2A-VIII
1	48087185	836	49408	HIST1H2B8
1	48095104	502	37322	HIST1H46
1	48096624	311	53262	HIST2H4B
1	48101375	389	49859	H2AFJ
1	48103557	910	31159	HIST1H110
1	48117646	1200	35244	H3-4
1	48129573	706	37167	HIST1H103
1	48140188	389	48212	H2A-VIII
1	48151569	744	31874	HIST1H101
1	48153238	389	54083	H2A-VIII
1	48159496	389	52030	H2A-VIII
1	48169497	584	32645	H2A-VIII
1	48170395	380	52649	HIST1H2B5
1	48172185	822	27064	HIST1H3H
1	48175636	571	52284	H2A-VIII
1	48176543	742	11783	HIST1H111R
1	48189928	4982	53511	APOLD1
1	48200510	8887	11794	DDX47
1	48243645	6578	11798	HEBP1
1	48265083	21818	11800	FAM234B
1	48286846	12709	11802	GSG1
1	48327303	14277	11803	EMP1
1	48365837	101	26121	gga-mir-6581
1	48468643	201927	11809	GRIN2B
1	48844718	53624	11814	ATF7IP
1	48905356	37058	29583	PLBD1
1	48945372	45017	11838	GUCY2C
1	49002485	45305	11847	TTC26
1	49060104	48118	11854	UBN2
1	49117492	903	11856	FMC1
1	49121234	31254	36238	LUC7L2
1	49156263	16617	11859	GBE
1	49183032	148	17894	U12
1	49183470	13935	11863	POLDIP3
1	49200767	3655	11866	RRP7A
1	49205227	8055	11867	SERHL
1	49228299	10407	23193	SOCS1L
1	49276706	85	25388	gga-mir-1581
1	49285282	105235	11878	TCF20
1	49408394	9215	11894	CYP2D6
1	49418419	1872	35223	NDUFA6
1	49420739	2014	11897	SMDT1
1	49425024	1965	11898	PHETA2
1	49428093	4306	11900	NAGA
1	49432937	7809	11908	WBP2NL
1	49443024	11034	11913	SEPTIN3
1	49462031	6016	11914	CENPM
1	49476737	1607	19322	TNFRSF13C
1	49494257	18756	41687	SREBF2
1	49496336	68	18239	gga-mir-33-1
1	49511857	4421	11918	CCDC134
1	49553680	3579	11931	SNU13
1	49558421	13090	11932	XRCC6
1	49571826	13372	47248	DESI1
1	49586528	5591	38599	PMM1
1	49592788	4389	30101	CSDC2
1	49601065	6360	11947	POLR3H
1	49608449	20455	11950	ACO2
1	49629138	6030	11953	PHF5A
1	49639915	6796	11957	TOB2
1	49664266	14633	11958	TEF
1	49688865	36777	11965	ZC3H7B
1	49734327	19140	11966	RANGAP1
1	49754389	3795	11970	CHADL
1	49758949	14667	11976	L3MBTL2
1	49780325	56031	11992	EP300
1	49860867	11032	11993	RBX1
1	49890625	100	25224	gga-mir-1683
1	49891065	15059	12003	XPNPEP3
1	49906355	19841	12007	ST13P5
1	49931494	14114	12013	SLC25A17
1	49972914	86717	12024	MRTFA
1	50063873	17238	12033	SGSM3
1	50091088	15686	12034	ADSL
1	50120269	43864	12050	TNRC6B
1	50261834	17429	45936	FAM83F
1	50298523	40743	12056	GRAP2
1	50418400	58	54232	gga-mir-12209
1	50496807	325	24676	7SK
1	50591208	3067	29810	RPS19BP1
1	50599346	2954	12135	ATF4
1	50613511	6062	12144	MIEF1
1	50628618	16975	36743	MGAT3
1	50660193	8492	12150	TAB1
1	50677406	10335	27665	SYNGR1
1	50691560	5828	12172	RPL3
1	50695231	74	36151	gga-mir-3538
1	50720146	17080	12178	PDGFB
1	50752535	8883	41236	CBX7
1	50770186	7835	36867	CBX6
1	50786323	4663	41604	NPTXR
1	50795054	4277	43451	DNAL4
1	50809249	5200	28230	SUN2
1	50816874	17205	30783	GTPBP1
1	50835273	7260	41766	JOSD1
1	50845194	1870	19316	TOMM22
1	50847151	2414	12218	CBY1
1	50865020	11231	12236	DMC1
1	50877655	17123	37360	DDX17
1	50897173	5144	32313	KDELR3
1	50905908	11297	12254	KCNJ4
1	50927995	20445	32257	CSNK1E
1	50950320	25392	12272	TMEM184B
1	50976162	2976	12277	MAFF
1	50979471	19206	12281	PLA2G6
1	50999516	8046	12285	BAIAP2L2
1	51008968	7666	36897	SLC16A8
1	51019143	11349	41823	PICK1
1	51055215	9195	12290	SOX10
1	51067332	3613	12291	POLR2F
1	51071012	4296	12293	C22orf23
1	51075320	18291	12265	MICALL1
1	51089196	23282	12299	ANKRD54
1	51097092	9649	12296	EIF3L
1	51117014	1834	12307	GALR3
1	51123081	5049	12312	GCAT
1	51166508	3260	12420	CG-1B
1	51181690	3405	23131	PDXP
1	51196551	8501	39658	GGA1
1	51206946	11765	3213	LGALS2
1	51221544	1910	38556	CDC42EP1
1	51238459	13504	42365	CARD10
1	51255614	20998	12442	MFNG
1	51333318	2426	12446	ELFN2
1	51385635	19424	12454	CYTH4
1	51413962	9775	12456	RAC2
1	51425940	5578	12457	SSTR3
1	51440395	5152	47483	C1QTNF6
1	51449865	50647	42419	KCTD17
1	51457537	13358	12472	IL2RB
1	51474615	17201	12483	TMPRSS6
1	51508596	2856	40840	MPST
1	51511486	7290	12488	TST
1	51574103	10417	38141	NCF4
1	51608164	10528	12522	PVALB
1	51627090	8008	42990	IFT27
1	51652325	46542	31977	CACNG2
1	51709011	7374	12529	EIF3D
1	51716683	9279	12530	FOXRED2
1	51726988	82	25194	gga-mir-1742
1	51727168	7735	12532	TXN2
1	51752609	67945	43092	MYH9
1	51917777	72071	12540	RBFOX2
1	52004040	3717	12541	MB
1	52034440	8396	12542	RASD2
1	52093781	21130	12546	MCM5
1	52103308	6125	12550	HMOX1
1	52116279	21113	12552	TOM1
1	52678868	275469	12559	LARGE1
1	53021721	202030	33589	SYN3
1	53094947	32633	28627	TIMP3
1	53227761	13610	12569	FBXO7
1	53270492	15744	39479	BPIFC
1	53286579	12673	12611	RTCB
1	53325209	16815	12619	PRDM4
1	53343403	14440	12631	PWP1
1	53377416	168015	39595	BTBD11
1	53591410	34944	12638	CRY1
1	53628604	5408	12639	MTERF2
1	53635743	12788	12640	TMEM263
1	53675196	32284	29484	RIC8B
1	53713025	89888	12647	RFX4
1	53811388	67514	12655	POLR3B
1	53881515	16380	12658	TCP11X2
1	53903598	5081	12659	CKAP4
1	53933066	44945	12662	NUAK1
1	54179279	4104	26311	C12orf75
1	54211821	33130	27122	APPL2
1	54225348	88	52687	gga-mir-12210
1	54247464	36540	28254	WASHC4
1	54291424	28231	12691	ALDH1L2
1	54333887	40460	12697	SLC41A2
1	54386968	155043	30607	CHST11
1	54584006	36974	35345	TXNRD1
1	54631916	14988	41193	NFYB
1	54651418	22741	29616	HCFC2
1	54676399	17024	34078	GLT8D2
1	54693128	10900	31457	TDG
1	54703831	1282	30933	C1H12ORF73
1	54708818	10135	33789	HSP90B1
1	54733929	53	48037	gga-mir-7450
1	54743521	53	51076	gga-mir-7450
1	54748399	20349	29746	NT5DC3
1	54771871	76503	39245	STAB2
1	55066348	1885	37082	ASCL1
1	55078825	36074	12754	PAH
1	55281097	49276	12755	IGF-I
1	55369893	48061	12756	PARPBP
1	55372179	1467	12757	PMCH
1	55418026	25988	12759	NUP37
1	55450039	15286	12760	WASHC3
1	55492486	15320	12761	DRAM1
1	55519674	40373	12763	GNPTAB
1	55571461	19530	12769	CHPT1
1	55597280	71824	12783	MYBPC1
1	55701731	27812	54799	SPIC
1	55733220	16262	46187	PARP12
1	55750244	239937	12791	TBXAS1
1	56021548	122820	12792	HIPK2
1	56172463	136461	12796	KIAA1549
1	56329183	22843	40666	ATP6V0A4
1	56355825	20367	12812	SVOPL
1	56379268	57543	12823	TRIM24
1	56435438	60	49160	gga-mir-12211
1	56550352	34370	12834	AKR1D1
1	56677151	54407	35108	KDM7A
1	56750744	20347	12849	SLC37A3
1	56771259	5528	12850	RAB19
1	56779849	21927	12852	MKRN4P
1	56832861	37303	12857	DENND2A
1	56891283	10296	12863	ADCK2
1	56918175	806	32595	NDUFB2
1	56921170	81135	12865	BRAF
1	57013385	6141	28879	MRPS33
1	57035276	210901	28444	TMEM178B
1	57259624	48304	12870	AGK
1	57312780	10695	12874	DENND11
1	57325922	12682	12875	WEE2
1	57338774	5569	12876	SSBP1
1	57351612	72473	12877	CREB3L2
1	57435331	206463	12890	DGKI
1	57668138	69976	40493	PTN
1	57808038	1400	12894	CHRM2
1	57867696	96	21734	gga-mir-490
1	58205713	37768	41619	MTPN
1	58331877	28210	28459	FAM180A
1	58369935	21046	12908	SLC13A4
1	58399989	6169	36355	C7orf73
1	58641232	31896	12911	SYT10
1	58821965	42039	12913	PKP2
1	58904234	5891	12919	YARS2
1	58915471	34920	12929	DNM1L
1	58965081	107007	12932	FGD4
1	59088124	180402	12934	BICD1
1	59340940	108	25922	gga-mir-6700
1	59380846	23079	12938	AMN1
1	59422545	106171	12944	DENND5B
1	59546382	15282	12946	FAM60A
1	59562440	89	25369	gga-mir-1593
1	59579364	31286	12947	CAPRIN2
1	59614918	41182	12953	IPO8
1	59699833	145362	12956	TMTC1
1	59918539	20210	53509	DDX11
1	59938893	39205	12974	WASH1
1	59998045	100994	12975	IQSEC3
1	60151819	26461	19290	SLC6A12
1	60190170	27058	12985	SLC6A13
1	60229002	45687	12986	KDM5A
1	60277783	12500	12987	CCDC77
1	60296873	57390	12988	B4GALNT3
1	60359915	44201	12989	NINJ2
1	60432078	97925	12992	WNK1
1	60533520	13111	39171	RAD52
1	60556357	276242	12994	ERC1
1	60852680	64923	12998	WNT5B
1	60884484	1202	32159	FBXL14
1	60925606	40391	35533	ADIPOR2
1	60978921	1925	13008	CHUNK-1
1	61004967	9602	26214	LRTM2
1	61103336	41521	50288	DCP1B
1	61134027	465767	13022	CACNA1C
1	61607575	19831	33887	IL17RA
1	61644952	9496	13026	HDHD5
1	61651327	20994	13031	CECR1
1	61682861	92262	13034	CECR2
1	61788323	10900	13036	ATP6V1E1
1	61798694	37447	13037	BCL2L13
1	61839049	21468	13039	BID
1	61867663	99545	13042	MICAL3
1	62042662	4907	19286	PEX26
1	62049179	4386	13045	TUBA8B
1	62104591	9162	45122	AKR1B1
1	62127588	8507	53854	AKR1E2
1	62167702	18843	13069	BPGM
1	62359691	95847	33471	CALD1
1	62458428	8159	13072	AKR1B10
1	62631477	103759	28186	RERG
1	62781911	148846	13085	PTPRO
1	62935249	129492	13091	EPS8
1	63098506	9289	13092	STRAP
1	63109353	54072	13095	DERA
1	63214463	30975	13097	SLC15A5
1	63277443	6912	13098	MGST1
1	63351924	61074	36358	LMO3
1	63754792	118	25472	5S_rRNA
1	63890908	8721	13112	RERGL
1	63981655	197421	13117	PIK3C2G
1	64181929	42972	13123	PLCZ1
1	64224976	967	13125	CAPZA3
1	64349798	164986	13134	PLEKHA5
1	64536241	49710	38026	AEBP2
1	64882883	235838	13143	PDE3A
1	65137008	21238	13154	SLCO1C1
1	65167287	18161	19277	SLCO1B3
1	65230075	51187	31293	SLCO1A2
1	65265009	3975	13168	IAPP
1	65298236	15141	13173	PYROXD1
1	65317661	19359	13174	RECQL
1	65337341	12599	33855	GOLT1B
1	65359495	59430	13177	BCAT1
1	65833774	339794	32768	SOX5
1	65838543	109	49237	gga-mir-6608-1
1	65841753	109	49909	gga-mir-6608-1
1	65844962	109	49744	gga-mir-6608-1
1	66453732	26432	13205	ETNK1
1	66503373	67304	13210	C2CD5
1	66588236	115929	13211	ST8SIA1
1	66793430	3338	13218	C3AR1
1	66843524	10267	13229	CMAS
1	66874049	72362	13244	ABCC9
1	66955605	7858	26373	KCNJ8
1	67031006	9692	35836	LDHB
1	67048510	39638	13265	GYS2
1	67114029	3204	13273	SPX
1	67126380	36514	14011	LRMP
1	67156142	54	42479	gga-mir-7451
1	67162847	19057	14030	CFAP94
1	67181939	18044	14031	ETFRF1
1	67188237	20885	30943	KRAS
1	67533838	35750	54273	RASSF8
1	67588709	1928	48539	BHLHE41
1	67612113	19291	14042	SSPN
1	67659344	262349	14071	ITPR2
1	67963378	18853	14083	INTS13
1	67983476	11322	14084	FGFR1OP2
1	67998522	17465	14085	TM7SF3
1	68016636	7646	27435	MED21
1	68074888	43789	14094	STK38L
1	68130384	36117	14096	ARNTL2
1	68191397	99674	14106	PPFIBP1
1	68297311	50925	14122	CYB5R1
1	68335336	12696	14128	A4GALT
1	68365225	33707	14140	ARFGAP3
1	68405048	63357	14159	PACSIN2
1	68477408	21105	14163	TTLL1
1	68501326	12589	14164	BIK
1	68517361	3316	34275	MCAT
1	68519442	11861	14166	TSPO
1	68531713	20877	14167	TTLL12
1	68564109	201047	14178	SCUBE1
1	68817721	61775	14186	MPPED1
1	69011403	33449	14189	SULT4A1
1	69044299	45236	29308	PNPLA3
1	69091135	18167	14194	SAMM50
1	69116160	56378	14201	PARVB
