## Ideogram.js gene cache for Canis lupus familiaris
## Derived from https://ftp.ensembl.org/pub/release-102/gtf/canis_lupus_familiaris/Canis_lupus_familiaris.CanFam3.1.102.chr.gtf.gz
## prefix: ENSCAFG
# chr	start	length	slim_id	symbol
X	894552	17004	11047	IL3RA
X	912938	2319	10987	SLC25A6
X	1012961	12302	24670	ASMT
X	1100747	18044	15291	ASMTL
X	1170522	114868	11067	DHRSX
X	1300940	2093	11075	ZBED1
X	1438006	25105	11091	XG
X	1475951	35583	11113	GYG2
X	1547942	38306	24515	ARSH
X	1604205	32115	11163	ARSF
X	1752072	25973	11180	MXRA5
X	1945379	69282	11187	PRKX
X	2658266	120	28202	SNORD22
X	2893261	32033	28745	OBP
X	4247982	77888	11278	PUDP
X	4325665	141619	11287	STS
X	4460132	173	41599	U2
X	4767309	106	29064	U6
X	4774817	153	27094	U4
X	4874240	50736	28605	PNPLA4
X	5415575	347081	11318	ANOS1
X	6437660	36787	44896	GPR143
X	6499354	142592	11388	SHROOM2
X	6649645	8365	11393	CLDN34
X	6716357	117789	11461	WWC3
X	6854728	62866	11537	CLCN4
X	6986557	103	31858	U6
X	7028439	94	42879	U2
X	7089831	104436	11570	MID1
X	7686035	13776	11591	HCCS
X	7706156	245401	11595	ARHGAP6
X	7822859	7492	11602	AMELX
X	8144335	881	11607	MSMO1
X	8279849	113	46413	U4
X	8294802	15949	11611	MSL3
X	8456171	116	45027	U4
X	8664739	561286	11627	FRMPD4
X	9281730	136559	11662	PRPS2
X	9314815	44788	11698	TLR7
X	9539052	106	30920	U6
X	9995846	66420	11726	EGFL6
X	10078451	1052	11746	TCEANC
X	10102387	22233	11750	RAB9A
X	10128849	11502	11754	TRAPPC2
X	10140067	54405	11764	OFD1
X	10214933	159904	11799	GPM6B
X	10428713	20229	28737	GEMIN8
X	10754089	106	29999	U6
X	10860476	172811	11832	GLRA2
X	11095200	45829	11861	FANCB
X	11147958	52159	11879	MOSPD2
X	11505941	27194	11901	ASB9
X	11542466	40517	11921	ASB11
X	11590089	36397	11945	VEGFD
X	11627337	106152	11975	PIR
X	11738365	57071	12063	BMX
X	11798839	101755	12112	ACE2
X	11930884	109337	12150	CA5B
X	12046921	26519	12201	ZRSR2
X	12076724	26930	12215	AP1S2
X	12345318	35597	12273	GRPR
X	12725764	102	21010	U6
X	12760015	105096	12416	CTPS2
X	12808718	4254	32533	S100G
X	12869932	31326	12594	SYAP1
X	12924672	53674	12620	TXLNG
X	12966810	106	28719	U6
X	12981860	24185	12688	RBBP7
X	13088349	219053	12774	REPS2
X	13488515	342871	12783	NHS
X	14123305	122	44710	U4
X	14265296	68455	12793	BEND2
X	14335013	102163	12800	SCML2
X	14363458	106	21500	U6
X	14508624	153	22656	U1
X	14512178	213055	12819	CDKL5
X	14727062	22430	12835	RS1
X	14760452	115545	12847	PPEF1
X	14896206	93077	12925	PHKA2
X	14994625	137219	12983	ADGRG2
X	15188215	99	28430	U6
X	15188576	270	42151	Metazoa_SRP
X	15338202	49256	13030	PDHA1
X	15353081	112911	13057	MAP3K15
X	15408485	93	43247	U3
X	15484680	333287	13075	SH3KBP1
X	15845098	58708	13092	BCLAF3
X	15911236	106	30645	U6
X	15917978	53022	13101	MAP7D2
X	15998172	76577	13171	RPS6KA3
X	16081392	17750	32071	EIF1AX
X	17081236	99	31756	U6
X	17187742	275360	13228	CNKSR2
X	17465756	1955	13260	KLHL34
X	17520644	52970	13262	SMPX
X	17655363	54925	13272	MBTPS2
X	17749530	53469	13284	SMS
X	17793165	101	25871	U6
X	17829158	206617	13325	PHEX
X	19096559	51969	13351	PTCHD1
X	19344384	101	26393	U6
X	19361731	21988	13369	PRDX4
X	19395762	155436	13388	ACOT9
X	19463109	1007	29284	SAT1
X	19558729	46813	13394	CXHXorf58
X	19618569	32159	13398	KLHL15
X	19650343	29878	13425	EIF2S3
X	19720688	105	21271	U6
X	19726185	99	26037	U6
X	19994393	64092	13476	PDK3
X	20079772	127950	13493	PCYT1B
X	20227886	310016	13521	POLA1
X	20545346	10860	13545	ARX
X	21525932	1037	13579	MAGEB18
X	21533721	136	26839	U8
X	21633653	106	30760	U6
X	22161765	113	26998	U6
X	22665673	3320	13598	PPP4R3C
X	22983103	11671	13604	MAGEB10
X	23943871	1155506	13632	IL1RAPL1
X	25396527	5188	13658	NR0B1
X	25545288	168	48375	U4
X	25727034	103	29688	U6
X	25917892	1544	7484	SNRNP35
X	25954145	54024	13747	TAB3
X	28607302	106	22654	U6
X	29413729	110	21362	Y_RNA
X	29675387	30554	13807	TMEM47
X	29811799	110	26387	U6
X	30500681	102	27662	U6
X	30729771	84	43693	U4
X	31870092	268055	13865	PRRG1
X	32349269	93985	13885	LANCL3
X	32453570	41540	28577	XK
X	32533320	34897	13933	CYBB
X	32603945	7597	13955	DYNLT3
X	32645275	106	29449	U6
X	32651968	227557	13969	SYTL5
X	32745020	585821	14003	RPGR
X	32760300	145	26879	U4
X	33131040	68555	14023	OTC
X	33549021	551	14056	MID1IP1
X	34603834	109	28126	U6
X	34621886	23880	14099	BCOR
X	34793456	101	27943	U6
X	35050606	22461	14116	ATP6AP2
X	35106819	14566	14129	CXHXorf38
X	35125774	65348	14141	MED14
X	35759416	30358	14251	DDX3X
X	35861167	26200	14254	NYX
X	35940647	356367	14358	CASK
X	36086319	1055	14405	GPR34
X	36107210	1010	14406	GPR82
X	36292603	95	27741	U6
X	36373235	89	27941	U6
X	36908274	102	28043	U6
X	36989638	626	14417	PPP1R2C
X	37677493	67264	14435	MAOA
X	37765813	118142	14451	MAOB
X	37850821	106	27448	U6
X	37932542	106	31369	U6
X	37950489	24857	14457	NDP
X	38134891	194189	14469	EFHC2
X	38227736	93	27852	U6
X	38400671	108	26266	U6
X	38492720	12704	14506	FUNDC1
X	38722062	569	14525	DUSP21
X	38745854	213988	14589	KDM6A
X	38999379	39936	31215	DIPK2B
X	39524519	89	20481	cfa-mir-222
X	40122425	31543	14732	ZNF674
X	40210096	1460	14753	CHST7
X	40245654	143769	14767	SLC9A7
X	40441571	90	27857	U6
X	40472596	52287	14797	RP2
X	40521569	158967	14811	JADE3
X	40744408	2429	14834	NDUFB11
X	40747178	29564	14863	RBM10
X	40783809	23260	14944	UBA1
X	40810500	32200	15021	USP11
X	40857020	135	42391	U4
X	40952636	52497	45969	ZNF157
X	41032742	39207	15031	ZNF41
X	41180250	11060	15115	ARAF
X	41191571	50069	15146	SYN1
X	41201638	3672	15155	TIMP1
X	41245905	5718	15163	CFP
X	41257482	13294	15178	ELK1
X	41271908	8432	15183	UXT
X	41353440	239642	15170	ZNF81
X	41558053	93967	31525	ZNF630
X	41646668	114	27912	SNORD22
X	41709467	7613	15326	SLC38A5
X	41725130	9248	15339	FTSJ1
X	41762692	16784	15435	PORCN
X	41782671	16157	15483	TBC1D25
X	41806176	3305	15485	RBM3
X	41818950	6861	15491	WDR13
X	41839058	103	32129	U6
X	41882875	7183	15519	WAS
X	41893045	13358	15545	SUV39H1
X	41962524	74062	15657	PCSK1N
X	41967812	11431	44089	GLOD5
X	41971582	26721	15572	GATA1
X	42004591	19836	15620	HDAC6
X	42009438	111	27482	U6
X	42028711	701	15652	ERAS
X	42052781	18231	15681	SLC35A2
X	42056708	65110	15672	PQBP1
X	42073457	4086	15683	PIM2
X	42081561	27051	15689	OTUD5
X	42111837	6538	15697	KCND1
X	42121301	23917	15744	GRIPAP1
X	42183037	10855	15765	TFE3
X	42210804	6189	15776	CCDC120
X	42218046	8376	15785	WDR45
X	42248611	8675	15794	GPKOW
X	42266715	2585	31300	MAGIX
X	42275900	9421	15801	PRICKLE3
X	42288148	11339	15805	SYP
X	42303158	23616	15873	CACNA1F
X	42328755	14515	15922	CCDC22
X	42344108	6650	15934	FOXP3
X	42362370	15642	15938	PPP1R3F
X	42704627	149185	15971	CLCN5
X	42774680	58	25670	cfa-mir-532
X	42775058	85	20644	cfa-mir-188
X	42779870	62	25658	cfa-mir-500
X	42780368	67	25742	cfa-mir-362
X	42783965	58	43336	cfa-mir-660
X	42935815	10334	15984	AKAP4
X	42949558	62564	15996	CCNB3
X	43044242	186348	16018	DGKK
X	43106634	168	28107	U2
X	43335150	177	27072	U4
X	43369472	269830	16028	SHROOM4
X	43421232	99	27396	U6
X	43667220	100	27945	U6
X	43758547	144	44681	cfa-mir-8791b
X	43764777	6510	16037	BMP15
X	44319314	1883	28692	GSPT2
X	44395015	63690	16064	MAGED1
X	44872888	40816	16179	IQSEC2
X	44921816	30800	16133	KDM5C
X	45001100	6769	16080	TSPYL2
X	45012005	1121	16075	GPR173
X	45109653	38348	16241	SMC1A
X	45155744	9379	16274	RIBC1
X	45165272	2302	16277	HSD17B10
X	45234322	175721	16311	HUWE1
X	45253696	79	25726	cfa-mir-98
X	45571840	510154	16427	WNK3
X	46189870	107096	16455	GNL3L
X	46194735	75966	16444	FGD1
X	46502381	7055	16465	MAGED2
X	46613847	77191	16476	PFKFB1
X	46693191	9004	14310	APEX2
X	46703477	20052	14308	ALAS2
X	47026020	659	16486	MAGEH1
X	47070381	947	28624	FOXR2
X	47323269	37869	16503	RRAGB
X	47487713	144	38673	cfa-mir-8834b
X	47662253	93325	16508	KLF8
X	47858801	294	42820	Metazoa_SRP
X	48070440	140	48424	cfa-mir-8834a-2
X	48808215	749	16524	SPIN4
X	49101985	211151	16540	ARHGEF9
X	49270635	138	21843	U4
X	49313381	90	27199	cfa-mir-1468
X	49462751	6935	16550	ASB12
X	49785291	66715	16559	ZC4H2
X	49910722	329	27680	RNaseP_nuc
X	50296114	206905	31307	ZC3H12B
X	50524199	19578	16570	LAS1L
X	50708704	65058	16607	MSN
X	50803330	78288	16623	VSIG4
X	50838131	102	25633	cfa-mir-223
X	50989700	111489	16633	HEPH
X	51969785	182127	16656	AR
X	52054468	106	30339	U6
X	52455373	526871	16688	OPHN1
X	53026609	18767	16709	YIPF6
X	53128095	82757	16720	STARD8
X	53244972	1182	16728	PSMA4
X	53292565	12035	16734	EFNB1
X	53610066	2134	30544	PJA1
X	53969665	27475	16746	FAM155B
X	54078966	436569	29925	EDA
X	54495387	56	43394	cfa-mir-676
X	54516776	14674	16752	AWAT2
X	54546123	860	16754	OTUD6A
X	54547446	65725	16756	IGBP1
X	54622317	61914	23208	AWAT1
X	54718323	12529	16791	ARR3
X	54731840	7170	28800	PDZD11
X	54739419	124414	16831	KIF4A
X	54865818	9712	16850	GDPD2
X	54886389	53286	16874	DLG3
X	54958568	310116	16894	TEX11
X	55106840	106	32397	U6
X	55404303	107	22477	U6
X	55469382	8317	16925	FOXO4
X	55478164	1865	49512	CXorf65
X	55481092	3659	28978	IL2RG
X	55482013	27979	16972	MED12
X	55513626	17745	17010	NLGN3
X	55573808	851	17023	GJB1
X	55590006	13481	17043	ZMYM3
X	55618095	13293	17071	NONO
X	55633060	3808	17081	ITGB1BP2
X	55665401	99	22385	U6
X	55678892	7430	17087	RHOG2
X	55821234	34268	17134	OGT
X	55860661	20017	23748	GCNA
X	55882433	2149	17146	CXCR3
X	55954435	242884	24175	NHSL2
X	56031875	196	45635	U4
X	56182729	113545	17151	RPS4X
X	56239850	20909	23690	ERCC6L
X	56327182	4865	17153	CITED1
X	56357177	217224	17157	HDAC8
X	56581435	176470	17179	PHKA1
X	56596241	107	20910	U6
X	57086769	1388	17188	NAP1L2
X	57123920	11169	17189	CDX4
X	57198944	55578	29933	CHIC1
X	57590201	105	22820	cfa-mir-545
X	57590394	51	25638	cfa-mir-374a
X	57603525	515	32517	ZCCHC13
X	57661495	154	47892	U4
X	57845488	12030	17195	SLC16A2
X	57885123	4130	17202	RLIM
X	57992476	21002	17206	NEXMIF
X	58306776	164641	17214	ABCB7
X	58543425	32501	17218	UPRT
X	58645650	167021	17223	ZDHHC15
X	58877722	1571	17225	MAGEE2
X	59390415	62	48852	cfa-mir-384
X	59443927	93	22763	cfa-mir-325
X	59739398	8806	29141	FGF16
X	59774585	332395	17252	ATRX
X	60128571	57936	17259	MAGT1
X	60203270	149599	17263	ATP7A
X	60374754	49193	17270	PGK1
X	60401419	8608	17278	TAF9B
X	60463526	1022	17282	CYSLTR1
X	60838170	1112	17290	LPAR4
X	61174560	19134	17294	P2RY10
X	61852894	1172	17299	TENT5D
X	62009435	170521	17327	BRWD3
X	62073255	104	25915	U6
X	62278886	120	27592	U6
X	62467107	132713	17353	SH3BGRL
X	62648040	157	26423	SNORA62
X	62648423	106	28796	U6
X	64427325	1085	17368	POU3F4
X	64649657	134499	17370	CYLC1
X	64921230	189886	17373	RPS6KA6
X	65160786	268745	17380	HDX
X	65513903	150	44296	U4
X	65850440	102209	17383	APOOL
X	65955743	27541	17385	SATL1
X	66203463	24178	17397	ZNF711
X	66214255	128649	17401	POF1B
X	66639095	241114	17406	CHM
X	66698698	62	20518	cfa-mir-361
X	66928085	770947	17419	DACH2
X	67211478	106	28491	U6
X	67466259	90	30273	SNORD39
X	67949034	160452	17445	KLHL4
X	68426137	102	27379	U6
X	69232078	1421	17468	NAP1L3
X	69320556	752	46076	FAM133A
X	69866762	103	27382	U6
X	69994650	1048548	17479	DIAPH2
X	70094461	127	27427	U4
X	70885497	103	26929	U6
X	71113872	153	45761	U4
X	71224451	109	26999	U6
X	71568579	67	26666	cfa-let-7j
X	71580296	106	28711	U6
X	73287000	106	29306	U6
X	74184772	132619	17514	PCDH19
X	74459313	18857	17519	TNMD
X	74499686	5997	17521	TSPAN6
X	74513774	21136	17527	SRPX2
X	74539183	26570	17529	SYTL4
X	74758496	23698	17551	CSTF2
X	74785168	26530	17568	NOX1
X	74859659	12600	30082	XKRX
X	74974651	103	31405	U6
X	75020238	12287	29593	TMEM35A
X	75035141	176830	17593	CENPI
X	75171507	41275	17618	DRP2
X	75220248	18793	17627	TAF7L
X	75267450	2838	17633	TIMM8A
X	75270979	31583	17669	BTK
X	75306413	2969	17688	RPL36A
X	75311536	8713	17692	GLA
X	75324481	1349	17693	HNRNPH2
X	75397802	7499	17697	ARMCX4
X	75424336	4066	23802	ARMCX1
X	75430658	158	42125	U4
X	75478568	902	17702	ARMCX6
X	75487854	1139	17704	ARMCX3
X	75517407	1811	17705	ARMCX2
X	75746327	145	45061	U4
X	75778991	59148	17730	ZMAT1
X	75930633	338	17734	BEX5
X	76270271	59261	17774	ARMCX5
X	76313740	4867	17775	GPRASP1
X	76472496	160	27426	U4
X	76539411	106	29329	U6
X	76577426	99	21785	U6
X	76636667	1652	17782	BHLHB9
X	76653842	2576	17778	GPRASP2
X	76666587	98	42350	cfa-mir-8904a
X	76728990	313	31214	TCEAL9
X	76755256	338	24178	BEX3
X	77055328	479	17797	TCEAL1
X	77085599	866	17798	MORF4L2
X	77119072	75654	17804	GLRA4
X	77124577	1449	31358	TMEM31
X	77191150	14814	17811	PLP1
X	77231441	7560	17812	RAB9B
X	77312498	27885	15167	H2BW1
X	77446280	1352	17817	SLC25A53
X	77519248	24748	17828	FAM199X
X	77608016	4768	23214	ESX1
X	78044104	1242919	17859	IL1RAPL2
X	79341412	144249	17883	NRK
X	79565227	96	28153	U6
X	79571169	5590	17885	SERPINA7
X	80062924	104	28428	U6
X	80098006	102	22986	U6
X	80146040	89699	17914	RADX
X	80241522	114588	17931	RNF128
X	80360760	74882	17944	TBC1D8B
X	80457912	2853	29100	RIPPLY1
X	80483333	46679	31946	CLDN2
X	80497504	54065	17953	MORC4
X	80651475	52876	17959	RBM41
X	80784080	41729	17968	DNAAF6
X	81150536	62153	17976	PRPS1
X	81235809	62383	29920	TSC22D3
X	81296249	166961	17992	MID2
X	81420180	106	31491	U6
X	81574025	42854	18004	VSIG1
X	81625141	6988	18007	PSMD10
X	81629465	58634	18009	ATG4A
X	81691417	289286	18016	COL4A6
X	81982275	265404	18020	COL4A5
X	82072700	156	49271	U4
X	82267844	106	29707	U6
X	82276187	16188	18028	IRS4
X	82649601	101793	18034	GUCY2F
X	82787277	5526	28574	NXT2
X	82845064	1019	18048	KCNE5
X	82866823	49966	18063	ACSL4
X	83219505	162059	18083	TMEM164
X	83271857	62	25657	cfa-mir-652
X	83406049	111449	18090	AMMECR1
X	83643872	6484	28573	RTL9
X	83758520	102	22649	U6
X	83817880	119069	18117	CHRDL1
X	84074001	255950	18154	PAK3
X	84351480	26703	18175	CAPN6
X	84374746	108	28046	U6
X	84408895	108932	18179	DCX
X	84460176	130	50067	U4
X	84636196	269	46454	SERTM2
X	84801096	315529	18204	TRPC5
X	84940368	332	44064	TRPC5OS
X	85147588	150	41671	U2
X	85512467	908	18212	RTL4
X	85526179	122711	18215	LHFPL1
X	85745207	62146	18218	AMOT
X	85833510	106	31438	U6
X	87342792	295787	29120	HTR2C
X	87389790	95	22958	cfa-mir-764
X	87558063	109	20474	cfa-mir-448
X	87747373	29425	18230	IL13RA2
X	87787826	103	30585	U6
X	87866969	101914	18236	LRCH2
X	88041376	22332	18242	LUZP4
X	88293831	102	21097	U6
X	88308888	89922	18250	PLS3
X	88705765	1088	18264	AGTR2
X	88938727	26374	18266	SLC6A14
X	88966942	1524	28660	CT83
X	89216728	106	30819	U6
X	89603324	282	47230	Metazoa_SRP
X	90139103	216085	18272	KLHL13
X	90318556	136	20867	U4
X	90497066	106	28499	U6
X	90571554	81093	18287	WDR44
X	90684843	105	26114	U6
X	90716197	175865	18332	DOCK11
X	90924801	55162	18359	IL13RA1
X	91106496	35294	18363	LONRF3
X	91195952	56889	18366	KIAA1210
X	91329243	8708	18372	PGRMC1
X	91403440	103	27478	U6
X	91471642	38148	18378	SLC25A43
X	91523643	2836	18384	SLC25A5
X	91529855	87231	18402	UBE2A
X	91575882	22543	18390	CXHXorf56
X	91621258	17517	18411	NKRF
X	91647969	66195	18419	SEPTIN6
X	91836727	14913	18426	UPF3B
X	91923550	32864	18433	NKAP
X	92044102	74	45966	MTRNR2L3
X	92088871	106	30912	U6
X	92245000	2984	23631	ZBTB33
X	92251816	49742	18461	TMEM255A
X	92347684	17657	18484	ATP1B4
X	92407950	36815	18510	LAMP2
X	92491114	46558	18537	CUL4B
X	92504511	102	21849	U6
X	92559899	10467	18545	MCTS1
X	92581488	956	18547	C1GALT1C1
X	92659779	106	32210	U6
X	94730943	273336	18564	GRIA3
X	94924090	114	47113	U4
X	95095711	104036	18574	THOC2
X	95284172	106	31451	U6
X	95331827	19755	18577	XIAP
X	95396870	134263	18587	STAG2
X	95436531	133	47453	U4
X	95739669	21029	29891	SH2D1A
X	95769881	780309	18631	TENM1
X	96560867	138	27813	cfa-mir-2483
X	96879226	103	30754	U6
X	98039168	1892	18654	PRR32
X	98111790	101	22304	U6
X	99333660	124	26066	SNORD22
X	99375977	1133	18658	ACTRT1
X	100372136	190	27570	U2
X	100484846	106	29532	U6
X	100679942	69709	18673	SMARCA1
X	100757373	74127	18690	OCRL
X	100951888	26878	18700	XPNPEP2
X	100989685	12200	18703	SASH3
X	100996607	46621	18705	ZDHHC9
X	101154823	59352	18726	BCORL1
X	101221573	38245	18735	ELF4
X	101275017	32350	18747	AIFM1
X	101312611	10078	18755	RAB33A
X	101339024	54920	18759	ZNF280C
X	101463860	32283	18766	SLC25A14
X	101518977	1007	18768	GPR119
X	101533835	10717	18770	RBMX2
X	101745195	261289	18777	ENOX2
X	102196331	31271	18785	ARHGAP36
X	102291119	106	29420	U6
X	102359986	17032	18799	IGSF1
X	102961648	62855	18826	STK26
X	103028814	50334	18829	FRMD7
X	103145635	5299	18830	RAP2C
X	103264542	62939	18841	MBNL3
X	103390577	106	28652	U6
X	103531378	284160	18850	HS6ST2
X	103872397	2774	18853	USP26
X	104001503	101	22219	Y_RNA
X	104100571	115532	18857	GPC4
X	104313591	438165	18864	GPC3
X	104895657	66	22794	cfa-mir-363
X	104895826	60	25724	cfa-mir-92a-2
X	104895962	63	25668	cfa-mir-19b-2
X	104896091	67	25654	cfa-mir-20b
X	104896339	76	22764	cfa-mir-18b
X	104896518	56	25698	cfa-mir-106a
X	104940703	11141	23095	CCDC160
X	105043556	48239	18867	PHF6
X	105078356	126	48020	U3
X	105115732	37970	18870	HPRT1
X	105177439	90	20514	cfa-mir-450a
X	105183139	62	22858	cfa-mir-503
X	105183437	56	25708	cfa-mir-424
X	105200746	215850	18882	FAM122B
X	105418393	46220	18887	FAM122C
X	105510077	22559	18891	MOSPD1
X	105634558	562	18903	SMIM10
X	105696352	136508	23406	ZNF75D
X	105844706	106	32739	U6
X	105890831	12242	18905	ZNF449
X	105995434	85101	18914	INTS6L
X	106398850	64402	18927	SLC9A6
X	106590988	13041	18932	FHL1
X	106609419	58755	18936	MAP7D3
X	106680887	104122	18940	ADGRG4
X	106838890	4838	18943	BRS3
X	106848455	18085	23294	HTATSF1
X	106885562	20083	18944	VGLL1
X	106964096	106	30733	U6
X	107010890	12116	18945	CD40LG
X	107034118	98964	18952	ARHGEF6
X	107175634	6713	18962	RBMX
X	107303175	1514	18968	GPR101
X	107754084	133	31161	SNORA70
X	107821948	11649	18979	ZIC3
X	108658941	497653	32672	FGF13
X	108693063	82	22774	cfa-mir-504
X	109501341	32457	18998	F9
X	109545245	82015	19001	MCF2
X	109574595	138	20843	U4
X	109697086	183538	19020	ATP11C
X	109866448	75	22790	cfa-mir-505
X	109899034	3109	23290	CXHXorf66
X	110362124	1334	19026	SOX3
X	111066055	443	19027	LDOC1
X	112476376	103	29255	U6
X	112799447	2516	19037	SLITRK4
X	113938051	83	45638	U3
X	114581070	2537	19048	SLITRK2
X	114675824	82	49039	cfa-mir-8908c
X	114676803	140	44768	cfa-mir-8908e
X	114678475	120	49262	cfa-mir-8908b
X	114679949	112	50006	cfa-mir-8908d-2
X	114680866	144	48839	cfa-mir-8908a-4
X	114684058	144	43437	cfa-mir-8908a-1
X	114686137	122	42082	cfa-mir-8908d-3
X	114686988	144	46872	cfa-mir-8908a-2
X	114688835	142	43975	cfa-mir-8908d-1
X	114689771	144	47838	cfa-mir-8908a-3
X	114717056	144	47926	cfa-mir-8908f
X	115652383	134	49145	cfa-mir-506
X	115652681	144	28340	cfa-mir-507a
X	115658377	94	41572	cfa-mir-508a
X	115658599	82	41644	cfa-mir-508b
X	115665368	106	43043	cfa-mir-507b
X	115688006	76	25703	cfa-mir-514
X	116249142	72297	19085	FMR1
X	116308616	31940	19090	FMR1NB
X	116357790	122	28215	SNORA70
X	116696401	468254	19094	AFF2
X	117491548	23948	19096	IDS
X	117953515	12827	19103	TMEM185A
X	117971986	153	43092	U2
X	118541319	142	27838	cfa-mir-2114
X	118655026	120732	19116	MAMLD1
X	118820494	95874	19125	MTM1
X	118829472	106	22185	U6
X	118937470	62450	19133	MTMR1
X	119002029	88653	19136	CD99L2
X	119155786	4028	28715	HMGB3
X	119266480	5106	19143	GPR50
X	119429931	5825	29165	VMA21
X	119536268	93183	30186	PASD1
X	119549800	104	28032	U6
X	119651112	4907	19149	PRRG3
X	119675222	6238	19151	FATE1
X	119695898	6548	19153	CNGA2
X	119913867	24042	19156	GABRE
X	119925345	68	20575	cfa-mir-224
X	119926379	84	22781	cfa-mir-452
X	120153261	306858	19161	GABRA3
X	120245124	104	27669	U6
X	120403195	80	20520	cfa-mir-105a
X	120405349	79	25631	cfa-mir-105b
X	120572311	168	49682	U4
X	120607686	20657	19165	GABRQ
X	120630915	149	25848	SNORA62
X	120720183	33960	19172	NSDHL
X	120782011	61311	19176	ZNF185
X	120910842	1409	19180	PNMA6A
X	121173094	1130	19184	ZNF275
X	121237827	11035	29984	ZFP92
X	121258646	5909	19185	TREX2
X	121266584	30492	19186	HAUS7
X	121330259	4375	19189	BGN
X	121361239	42370	19230	ATP2B3
X	121409625	8770	19239	CCNQ
X	121460895	11713	19241	DUSP9
X	121489040	2391	19242	PNCK
X	121505141	5206	19243	SLC6A8
X	121507084	38179	19245	BCAP31
X	121533014	184	21408	U2
X	121545586	17600	19247	ABCD1
X	121580073	13214	19270	PLXNB3
X	121594864	4413	29425	SRPK3
X	121599368	9275	19286	IDH3G
X	121608944	4851	19288	SSR4
X	121616114	31583	19290	PDZD4
X	121708894	24471	19362	L1CAM
X	121727573	61287	19415	NAA10
X	121752027	2744	19402	AVPR2
X	121755221	17320	19408	ARHGAP4
X	121791660	23055	19428	HCFC1
X	121819432	43144	19436	IRAK1
X	121873218	59776	19440	MECP2
X	121910874	173	27070	U4
X	121974552	12866	19441	OPN1LW
X	121986906	9400	19442	TEX28
X	122007282	26973	19451	TKTL1
X	122050455	2069	32560	EMD
X	122061455	21748	19521	FLNA
X	122100083	133	30491	SNORA70
X	122101992	7173	19555	DNASE1L1
X	122111434	14072	19568	TAZ
X	122133325	7122	19582	ATP6AP1
X	122141566	5258	45783	GDI1
X	122148282	6525	19586	FAM50A
X	122167144	13807	19587	PLXNA3
X	122195502	1075	19590	UBL4A
X	122197289	2930	19591	SLC10A3
X	122205683	6512	19592	FAM3A
X	122205683	25995	19598	G6PD
X	122235878	14684	19605	IKBKG
X	122654904	962	19610	OR7R1
X	122741197	37946	19613	GAB3
X	122838645	12239	19620	DKC1
X	122851667	27727	19627	MPP1
X	122885162	158252	19631	F8
X	122910968	2414	31844	H2AB1
X	123045954	18626	19634	FUNDC2
X	123074956	5837	19636	MTCP1
X	123081050	59083	30946	BRCC3
X	123203722	27369	19639	VBP1
X	123247760	3528	19640	RAB39B
X	123268867	22600	29471	CLIC2
X	123309169	635	28471	H2AB3
