## Ideogram.js gene cache for Bos taurus
## Derived from https://ftp.ensembl.org/pub/release-102/gtf/bos_taurus/Bos_taurus.ARS-UCD1.2.102.chr.gtf.gz
## prefix: ENSBTAG
# chr	start	length	slim_id	symbol
1	46028911	29965	13460	ZBTB11
1	46061453	5496	13461	RPL24
1	46077322	21292	13464	CEP97
1	46114976	51479	13465	NXPE3
1	46190242	11005	10987	NFKBIZ
1	46209142	105	45162	U6
1	46802247	63	51892	bta-mir-2285dk
1	46886995	51294	3666	ZPLD1
1	48583190	61	44968	U7
1	49930775	229516	88	ALCAM
1	50258002	223550	13057	CBLB
1	51788402	72	45335	bta-mir-2286
1	51940576	1230	46313	CCDC54
1	51959902	114	39575	5S_rRNA
1	52133128	297669	6893	BBX
1	52712128	65048	3585	CD47
1	52879903	73605	5787	IFT57
1	53068463	42442	18397	HHLA2
1	53114698	158483	18399	MYH15
1	53314658	24124	17140	CIP2A
1	53353203	113844	6158	DZIP3
1	53578753	47716	49108	TRAT1
1	53988054	100	44520	U6
1	54058687	11929	20460	DPPA2
1	54084686	11143	38103	DPPA4
1	55223400	105	42390	U6
1	55893616	195569	13769	NECTIN3
1	56306180	97792	14441	CD96
1	56342926	653	46637	ZBED2
1	56425478	50666	12646	PLCXD2
1	56486571	240582	1209	PHLDB2
1	56737576	13136	4601	ABHD10
1	56759915	13394	4599	TAGLN3
1	56831560	40701	15065	TMPRSS7
1	56882970	35350	16554	C1H3orf52
1	56929578	14951	48550	GCSAM
1	56963723	97233	19332	SLC9C1
1	57126575	21413	33319	CD200
1	57228945	32783	11871	BTLA
1	57309120	34589	9084	ATG3
1	57343853	20602	9085	SLC35A5
1	57364375	113780	10793	CCDC80
1	57639751	41361	1235	CD200R1L
1	57707956	19919	6534	GTPBP8
1	57725471	15512	5723	NEPRO
1	57945013	78199	13909	BOC
1	58141829	58050	13937	SPICE1
1	58218879	107430	13292	SIDT1
1	58290866	106	52710	U6
1	58345399	46644	21000	USF3
1	58402278	31470	7784	NAA50
1	58434456	60764	2703	ATP6V1A
1	58518934	99374	4971	GRAMD1C
1	58597691	98	44668	U6
1	58619102	10283	4974	ZDHHC23
1	58637237	97880	4975	CCDC191
1	58735307	26594	4977	QTRT2
1	58791091	46826	2132	DRD3
1	58862903	106	50260	U6
1	58926907	18364	11921	TIGIT
1	58975735	54300	11928	ZBTB20
1	60306484	101217	6451	GAP43
1	60476794	321557	49383	LSAMP
1	61034260	223	44343	7SK
1	62430103	56	49072	bta-mir-2285de
1	63749635	143242	45704	IGSF11
1	63981593	29057	9014	UPK1B
1	64019141	30836	1390	B4GALT4
1	64083127	120179	210	ARHGAP31
1	64211525	29037	213	TMEM39A
1	64246626	23070	8562	POGLUT1
1	64275417	19814	12581	TIMMDC1
1	64301489	22207	18059	CD80
1	64334745	42490	9391	ADPRH
1	64397770	18132	5604	POPDC2
1	64425088	7852	2182	COX17
1	64451181	114123	1293	CFAP91
1	64606698	32773	19557	NR1I2
1	64646190	215081	48057	GSK3B
1	64938048	82536	1464	GPR156
1	65078552	18030	33170	LRRC58
1	65138529	59786	22155	FSTL1
1	65318371	6135	15892	NDUFB4
1	65337969	42635	15895	HGD
1	65387679	46291	15898	RABL3
1	65433369	41184	16848	GTF2E1
1	65444286	122	45436	SNORA70
1	65607598	323354	1918	STXBP5L
1	65944699	108505	1920	POLQ
1	66095751	12908	14508	FBXO40
1	66112082	33647	1009	HCLS1
1	66151427	63603	8862	GOLGB1
1	66248439	45520	13069	IQCB1
1	66294136	55662	13070	EAF2
1	66482692	126161	4705	ILDR1
1	66543642	67284	13118	CD86
1	66655046	89676	3865	CASR
1	66763704	252	45101	7SK
1	66772681	11066	10688	CSTA
1	66796530	22808	54520	CCDC58
1	66820312	41183	11140	FAM162A
1	66864803	1595	54326	WDR5B
1	66875768	68571	11143	KPNA1
1	66909629	106	51987	U6
1	66958506	29970	21791	PARP9
1	66988057	8265	9933	DTX3L
1	67012287	46211	16656	PARP14
1	67055375	64877	5066	HSPBAP1
1	67121600	88614	5071	SLC49A4
1	67239728	41021	18765	SEMA5B
1	67411430	92801	18877	PDIA5
1	67555432	82019	14797	SEC22A
1	67666437	157308	18777	ADCY5
1	67828171	114	44318	5S_rRNA
1	67866129	86681	23607	HACD2
1	67982278	86194	14567	MYLK
1	68289450	43074	566	CCDC14
1	68349806	35113	6947	ROPN1
1	68361091	150	44700	U4
1	68647206	295455	2640	KALRN
1	69127863	50658	13727	UMPS
1	69196881	115247	13755	ITGB5
1	69332534	17289	10382	MUC13
1	69422854	102333	21396	HEG1
1	69521456	148925	496	SLC12A8
1	69686148	80211	50482	ZNF148
1	69887221	59417	11383	SNX4
1	69962379	91144	6471	OSBPL11
1	70125517	47431	44172	LMLN
1	70174706	110	45455	U6
1	70176689	3443	14208	RPL35A
1	70180444	45652	18025	IQCG
1	70229447	106095	32839	LRCH3
1	70342777	30407	14874	FYTTD1
1	70372268	60879	1890	RUBCN
1	70460152	16527	32819	MUC20
1	70484258	31105	14721	MUC4
1	70600179	27406	21364	TNK2
1	70652654	27269	32719	TFRC
1	70789424	12729	21515	ZDHHC19
1	70809680	17978	12347	SLC51A
1	70824603	53410	16979	PCYT1A
1	70881969	27798	32684	TCTEX1D2
1	70935047	52368	7577	UBXN7
1	71020360	28331	13317	RNF168
1	71044905	7590	13319	SMCO1
1	71087882	13235	14660	WDR53
1	71101138	11581	6388	FBXO45
1	71155752	27203	9614	NRROS
1	71223038	5637	13192	CEP19
1	71232257	19979	48195	PIGX
1	71257814	88504	47856	PAK2
1	71370900	29331	32674	SENP5
1	71404768	5820	8873	NCBP2
1	71410763	299	48390	NCBP2AS2
1	71415019	25635	11659	PIGZ
1	71476619	24033	2998	MELTF
1	71513093	267762	20378	DLG1
1	71741919	106	51739	U6
1	71964668	35869	448	BDH1
1	72061983	13656	23600	APOD
1	72100094	18483	6724	PPP1R2
1	72150081	114144	3378	ACAP2
1	72276586	145	36946	U1
1	72278287	39615	54986	ACAP2
1	72326705	172469	14564	XXYLT1
1	72861563	1271	8462	FAM43A
1	72877165	24593	8461	LSG1
1	72908919	47898	2394	TMEM44
1	72959121	73	45117	bta-mir-2287
1	73048103	77729	13204	ATP13A3
1	73132670	1619	13203	GP5
1	73171521	1754	38600	LRRC15
1	73178781	9295	32656	CPN2
1	73362759	2679	569	HES1
1	73771857	84591	19514	OPA1
1	73893640	126748	16305	ATP13A4
1	73941736	56	54354	bta-mir-2285bk
1	74043235	116327	18657	ATP13A5
1	74163666	19790	35844	PLAAT1
1	74489024	120931	5430	MB21D2
1	74829775	79	55130	bta-mir-10182
1	74876548	406469	12413	FGF12
1	75926837	79256	6945	CCDC50
1	76047771	7689	44148	UTS2B
1	76065896	36217	18703	OSTN
1	76376779	6935	51592	GMNC
1	76577593	145933	13205	IL1RAP
1	76794862	20859	13456	TMEM207
1	76847361	22377	6494	CLDN16
1	76973808	15588	13148	CLDN1
1	77130100	179476	21025	P3H2
1	77389337	299781	15460	TP63
1	78014932	169811	32538	TPRG1
1	78452386	683833	44001	LPP
1	78661458	85	36372	bta-mir-28
1	79558314	52869	1511	BCL6
1	79629615	3733	3179	RTP2
1	79657444	1933	17312	SST
1	79911983	4560	32265	RTP4
1	80006310	67905	12467	MASP1
1	80082559	2832	12706	RTP1
1	80194829	72909	10357	ST6GAL1
1	80280615	80	45003	bta-mir-2285k-3
1	80416135	11678	52213	ADIPOQ
1	80452885	14556	14727	RFC4
1	80467443	6311	14724	EIF4A2
1	80470085	131	42475	SNORA63
1	80470559	104	50812	bta-mir-1248-1
1	80506965	23807	5122	KNG1
1	80536976	8538	1265	HRG
1	80560914	15319	17531	FETUB
1	80611849	7066	522	AHSG
1	80643739	18197	3151	DNAJB11
1	80666383	22516	3143	TBCCD1
1	80690735	5767	3140	CRYGS
1	80873608	223481	5091	DGKG
1	81135305	59294	14915	ETV5
1	81266466	114	43831	5S_rRNA
1	81287578	20402	1697	TRA2B
1	81402025	170388	7666	IGF2BP2
1	81586790	34522	1749	SENP2
1	81636267	52249	1535	LIPH
1	81661252	114	29106	5S_rRNA
1	81696499	9540	17115	TMEM41A
1	81711839	156362	17103	MAP3K13
1	81877674	53535	19625	EHHADH
1	81984064	120734	5212	C1H3orf70
1	82116216	260810	5209	VPS8
1	82223388	106	53175	U6
1	82499645	1594	19014	MAGEF1
1	82514654	75	48858	bta-mir-2284y-3
1	82610922	21061	5313	EPHB3
1	82803353	9750	2878	CHRD
1	82816651	4916	476	THPO
1	82824296	5177	40199	POLR2H
1	82830348	14053	12284	CLCN2
1	82845021	6407	12273	FAM131A
1	82854035	18733	12881	EIF4G1
1	82878892	9347	5660	PSMD2
1	82894597	14432	5658	ECE2
1	82918317	2155	5657	CAMK2N2
1	82920059	7139	51586	ECE2
1	82927910	5603	5652	ALG3
1	82933517	11636	40399	VWA5B2
1	82934066	85	40245	bta-mir-1224
1	82960351	7843	6920	ABCF3
1	82970702	6413	20106	AP2M1
1	82981845	15060	19336	DVL3
1	83002134	10189	11414	EIF2B5
1	83064169	6821	16624	HTR3C
1	83122147	83095	17666	ABCC5
1	83246423	54876	14460	PARL
1	83304567	7224	14459	MAP6D1
1	83313948	102603	14451	YEATS2
1	83449266	32415	17450	KLHL24
1	83545202	53330	37951	KLHL6
1	83640377	131	42699	SNORA63
1	83641288	130	47590	SNORA63
1	83653154	258292	10394	MCF2L2
1	83752076	75866	10397	B3GNT5
1	83922240	29543	6552	LAMP3
1	83960686	58671	6548	MCCC1
1	84042262	32524	12797	DCUN1D1
1	84108412	97172	290	ATP11B
1	85096137	78	45138	7SK
1	86035467	5268	23513	DNAJC19
1	86047794	73448	16457	FXR1
1	86318896	52197	1969	CCDC39
1	86372984	9690	1968	TTC14
1	87028551	353717	13219	PEX5L
1	87355950	126309	5946	USP13
1	87503557	15104	2463	NDUFB5
1	87518534	17605	2462	MRPL47
1	87536382	31416	2460	ACTL6A
1	87648347	68387	2767	GNB4
1	87721169	44146	10485	MFN1
1	87780857	4632	37393	ZNF639
1	87793359	77304	9235	KCNMB3
1	87879574	84621	9232	PIK3CA
1	88005930	32080	12463	ZMAT3
1	88158304	36511	11377	KCNMB2
1	88340909	9270	35144	PLCXD1
1	88354297	8092	54315	GTPBP6
1	89192312	102	45258	U6
1	89994402	117	36933	5S_rRNA
1	90030089	174300	21910	TBL1XR1
1	91436009	1000544	48493	NAALADL2
1	92802135	260	44291	7SK
1	92878515	110	29452	5S_rRNA
1	93147160	749957	31891	NLGN1
1	94320196	277667	31802	SPATA16
1	94709117	60427	23814	ECT2
1	94818555	64283	20073	NCEH1
1	94985031	16191	18994	TNFSF10
1	95029121	3639	10874	GHSR
1	95121236	285262	19376	FNDC3B
1	95639747	10640	6174	TMEM212
1	95742044	221364	17490	PLD1
1	96158154	637	51079	TMSB4
1	96395573	31251	11742	TNIK
1	96452471	30585	5386	SLC2A2
1	96540992	16986	10550	EIF5A2
1	96572443	4378	7394	RPL22L1
1	96865068	109673	16323	SLC7A14
1	96999962	14966	19060	CLDN11
1	97035501	20086	4154	SKIL
1	97094274	68948	1403	PRKCI
1	97135173	179	43872	U2
1	97196214	75444	13938	PHC3
1	97264493	97	45411	U6
1	97281198	1013	48011	GPR160
1	97388346	33575	39442	SEC62
1	97443569	14613	18228	SAMD7
1	97543291	14228	6415	LRRIQ4
1	97562712	17805	6409	LRRC34
1	97587928	16211	13142	MYNN
1	97604626	5880	13141	ACTRT3
1	97612804	429	43157	Telomerase-vert
1	97628926	106	54767	U6
1	98280869	66634	5871	MECOM
1	98873841	94	30029	bta-mir-551b
1	99361283	84401	18727	GOLIM4
1	99548884	30276	31704	LRRC77
1	99660456	83094	12708	SERPINI1
1	99744376	60620	31709	PDCD10
1	99823209	167426	31618	WDR49
1	99995832	36056	11423	SERPINI2
1	100098900	69563	35710	ZBBX
1	100754352	107	43293	U6
1	101522744	78916	11139	BCHE
1	102015881	415	44337	RNaseP_nuc
1	102184529	2942	17180	SLITRK3
1	102272282	115761	6975	SI
1	102439715	98	44737	U6
1	104019355	105	43587	U6
1	105553235	97	43595	U6
1	105877308	30755	18489	OTOL1
1	106028381	28911	49223	SPTSSB
1	106150166	36413	16228	NMD3
1	106376776	994	46104	B3GALNT1
1	106405113	321957	1274	PPM1L
1	106838580	578	17322	ARL14
1	106924853	77337	17416	KPNA4
1	107030008	12365	8078	TRIM59
1	107045175	33449	5862	SMC4
1	107073622	92	29916	bta-mir-16b
1	107073765	97	29929	bta-mir-15b
1	107094668	114738	31572	IFT80
1	107237030	740	47247	C1H3orf80
1	107432967	7580	15150	IL12A
1	107552681	179228	14960	SCHIP1
1	107675238	106	54919	U6
1	108226813	22326	3135	IQCJ
1	108706429	26562	9263	MFSD1
1	108807496	42101	14713	RARRES1
1	108852511	50664	27795	GFM1
1	108867031	7725	9336	LXN
1	108908179	30683	4126	MLF1
1	108967043	447439	31561	RSRC1
1	109417834	8758	5230	SHOX2
1	109639263	278	45446	7SK
1	110066582	275514	24643	VEPH1
1	110158198	6064	9012	PTX3
1	110220176	106	52714	U6
1	110430484	106	54426	U6
1	110447554	13885	3851	CCNL1
1	110928202	27689	12120	TIPARP
1	111095638	11828	18471	SSR3
1	111111924	447682	18465	KCNAB1
1	111521198	123	44278	SNORA70
1	111732900	71877	13013	GMPS
1	111829274	20764	14318	SLC33A1
1	111876350	25544	5203	C1H3orf33
1	111945804	222075	8307	PLCH1
1	112429019	136	44667	SNORA70
1	112478989	116518	2075	MME
1	113234818	85166	6147	GPR149
1	113326569	44981	6142	DHX36
1	113382720	137128	13439	ARHGEF26
1	113755315	297	46896	Metazoa_SRP
1	114554443	3934	55257	RAP2B
1	114737058	106	46577	U6
1	114908447	1650	1465	P2RY1
1	115303718	221250	4564	MBNL1
1	115884415	131	43899	U2
1	115938554	10825	53581	SUCNR1
1	116033356	16864	11569	AADAC
1	116285941	111	42814	Y_RNA
1	116623017	29006	1728	IGSF10
1	116654940	362593	21703	MED12L
1	116694941	52251	15837	P2RY12
1	116756155	41914	11192	GPR87
1	116847497	32047	20990	P2RY14
1	116891760	6525	9848	GPR171
1	117161151	43668	11267	CLRN1
1	117361864	18871	23445	SIAH2
1	117434619	44531	1331	ERICH6
1	117507281	30321	31435	SELENOT
1	117556623	41329	9106	EIF2A
1	117598268	2281	9104	SERP1
1	117672585	45652	18402	TSC22D2
1	118213388	6686	11150	PFN2
1	118223007	127027	11147	RNF13
1	118367157	30378	31346	ANKUB1
1	118403615	10728	5068	COMMD2
1	118469263	173541	7814	WWTR1
1	118662871	28468	1893	TM4SF4
1	118809503	8465	15163	TM4SF1
1	118858862	24973	19960	TM4SF18
1	118901381	110653	12164	CP
1	118969378	76783	2395	HPS3
1	119074041	63448	19704	HLTF
1	119150402	40804	1721	GYG1
1	119297388	32159	15008	CPA3
1	119339499	37293	456	CPB1
1	119465679	55571	45633	AGTR1
1	120180703	132	42362	SNORA70
1	120897288	3096	14751	ZIC1
1	120907816	8411	14749	ZIC4
1	121657262	194	39176	U2
1	121852796	25291	5522	PLSCR5
1	121946372	27743	22227	PLSCR2
1	122041887	50902	31306	PLSCR1
1	122257891	42253	11986	PLSCR4
1	122349984	121173	7331	PLOD2
1	123812142	108	43802	5S_rRNA
1	124815435	106	49785	U6
1	124866092	22659	7933	DIPK2A
1	125042863	663736	31178	SLC9A9
1	125870591	3741	11584	CHST2
1	125961513	25498	9154	U2SURP
1	126040064	2080	11116	PAQR9
1	126132067	99836	16026	PCOLCE2
1	126259412	61012	2232	TRPC1
1	126325256	93580	23429	PLS1
1	126471505	120356	11529	ATR
1	126593243	107715	11524	XRN1
1	126736159	78348	18138	GK5
1	126884717	141898	6222	TFDP2
1	127050091	36164	14140	ATP1B3
1	127145178	40278	21886	GRK7
1	127209139	96	44773	U6
1	127214846	7274	2185	RNF7
1	127247398	101	45597	U6
1	127345515	123555	15413	RASA2
1	127398725	56	49533	bta-mir-2285cf
1	127530714	44121	40061	ZBTB38
1	127673805	100933	50763	PXYLP1
1	127831477	86651	9115	SPSB4
1	128008638	33781	15310	SLC25A36
1	128258678	29783	18346	TRIM42
1	128385395	176322	8714	CLSTN2
1	129556881	3489	20028	RBP1
1	129620306	31344	15056	RBP2
1	129706887	34398	14843	COPB2
1	129741091	13481	47608	MRPS22
1	130185388	1133	31277	FOXL2
1	130293099	178155	6909	PIK3CB
1	130488923	16381	23426	FAIM
1	130531395	66980	18538	CEP70
1	130610161	54184	8111	ESYT3
1	130707102	66330	1497	MRAS
1	130793239	23479	12850	NME9
1	130822345	108422	19952	ARMC8
1	130942894	12783	19949	DBR1
1	131003440	4645	1451	A4GNT
1	131015352	56283	15198	DZIP1L
1	131114604	17213	14589	CLDN18
1	131371915	722	19535	SOX14
1	132144591	106	43591	U6
1	132167385	39877	8299	IL20RB
1	132216626	76323	18427	NCK1
1	132298308	36289	3833	SLC35G2
1	132757274	165220	35437	STAG1
1	132920382	103977	15221	PCCB
1	133084511	29262	750	MSL2
1	133116975	233036	23416	PPP2R3A
1	133843911	103	42460	U6
1	134087026	466574	15377	EPHB1
1	134699565	42932	51206	KY
1	134765523	73246	7014	CEP63
1	134839356	5654	14461	ANAPC13
1	134947902	17981	742	AMOTL2
1	135082834	108248	16999	RYK
1	135336540	87456	1324	SLCO2A1
1	135468728	57711	905	RAB6B
1	135532008	41122	44075	SRPRB
1	135579069	39001	7273	TF
1	135753514	70909	526	TOPBP1
1	135867529	14188	35556	CDV3
1	135910534	135	43328	U8
1	135950798	76826	17659	BFSP2
1	136031260	279738	18508	TMEM108
1	136702108	253	45260	7SK
1	136814837	54723	5769	NPHP3
1	136872755	32741	4495	UBA5
1	136905776	120171	31010	ACAD11
1	136981306	2018	19577	ACKR4
1	137051554	163697	2966	DNAJC13
1	137242683	51798	11634	ACP3
1	137823482	76	53823	bta-mir-2288
1	138181418	138785	10448	CPNE4
1	138384449	57083	30942	MRPL3
1	138547391	3026	18749	NUDT16
1	138565353	269939	9258	NEK11
1	138585598	106	45294	U6
1	138839426	14362	7462	ASTE1
1	138872223	153897	11626	ATP2C1
1	139225714	12608	13600	PSMG1
1	139238832	123687	13602	BRWD1
1	139406045	6369	18768	HMGN1
1	139443100	14944	13629	GET1
1	139470703	41729	30993	LCA5L
1	139528818	71207	7068	SH3BGR
1	139576258	106	48819	U6
1	139747766	1059	23407	B3GALT5
1	139827395	54040	2029	IGSF5
1	139937150	68625	51421	PCP4
1	140132680	338252	4754	DSCAM
1	140670100	106	42467	U6
1	141036565	307	43030	7SK
1	141381147	105774	394	BACE2
1	141551208	65793	30921	FAM3B
1	141621165	37058	8471	MX2
1	141677687	28809	30913	MX1
1	141713171	34643	9132	TMPRSS2
1	142011078	26212	21251	RIPK4
1	142065605	66880	21253	PRDM15
1	142142610	62227	21259	C2CD2
1	142235364	18267	30836	ZBTB21
1	142327757	75453	21270	UMODL1
1	142488705	72422	21272	ABCG1
1	142565466	3780	21276	TFF3
1	142614729	3539	30814	TFF2
1	142629559	4972	48276	TFF1
1	142660182	20313	21280	TMPRSS3
1	142694786	43116	23398	UBASH3A
1	142759178	13369	21284	RSPH1
1	142814827	57731	21286	SLC37A1
1	142930579	104353	21899	PDE9A
1	143087683	20394	21490	WDR4
1	143119850	11907	21491	NDUFV3
1	143182017	20271	14153	PKNOX1
1	143219189	23252	160	CBS
1	143261977	12964	11645	U2AF1
1	143317096	2829	3134	CRYAA
1	143641658	87393	17407	HSF2BP
1	143729215	25871	17418	RRP1B
1	143782380	27921	18186	PDXK
1	143819489	4304	18189	CSTB
1	143846935	3493	524	CSTB
1	143851101	23671	3981	RRP1
1	143941826	83969	20456	AGPAT3
1	144056126	76706	7100	TRAPPC10
1	144148919	9141	7106	GATD3A
1	144284837	13363	23393	AIRE
1	144308711	27264	10658	PFKL
1	144341397	10815	19589	CFAP410
1	144361187	49360	21901	TRPM2
1	144424403	2331	17882	LRRC3
1	144441578	177530	18607	TSPEAR
1	144560582	1059	40291	KRTAP10-8
1	144579697	691	18610	KRTAP12-2
1	144659041	25286	48090	UBE2G2
1	144687135	9530	17321	SUMO3
1	144713171	17404	21771	PTTG1IP
1	144759527	29952	17060	ITGB2
1	144809574	24148	17010	FAM207A
1	144937738	113000	17486	ADARB1
1	145089416	13741	7818	POFUT2
1	145202138	94457	23907	COL18A1
1	145299698	25589	24162	SLC19A1
1	145395830	229400	30775	PCBP3
1	145401024	115	30764	5S_rRNA
1	145668949	18261	11802	COL6A1
1	145807169	30480	19269	COL6A2
1	145848081	15520	20404	FTCD
1	145865673	15692	20409	SPATC1L
1	145889102	30511	18936	LSS
1	145931228	40751	3148	MCM3AP
1	145972840	4720	3161	YBEY
1	145988468	5650	21984	C1H21orf58
1	146001886	104005	30670	PCNT
1	146121832	119429	11495	DIP2A
1	146272607	7401	4777	S100B
1	146319945	73	44930	bta-mir-2289
1	146320299	24764	5503	PRMT2
1	146528127	28050	7039	FBXO25
1	146562507	44952	43957	TDRP
1	146975141	269581	4742	RUNX1
1	147203769	71	44270	bta-mir-2285a
1	148306238	34956	18682	SETD4
1	148346840	10953	23384	CBR1
1	148405188	2070	30629	MGC127133
1	148440558	10153	18688	CBR3
1	148516597	77926	14306	DOP1B
1	148604900	34811	11876	MORC3
1	148657613	26302	11880	CHAF1B
1	148736485	20962	30585	CLDN14
1	148913916	117	37096	5S_rRNA
1	148972847	66762	21447	SIM2
1	149031196	168620	33679	HLCS
1	149259149	10576	51916	RIPPLY3
1	149273725	106	43298	U6
1	149301433	16506	55107	PIGP
1	149318018	118568	8167	TTC3
1	149461702	34307	4791	VPS26C
1	149567810	143775	1771	DYRK1A
1	149814196	326852	37616	KCNJ6
1	150366152	131	42581	SNORA72
1	150401192	106	45272	U6
1	150591084	4665	973	KCNJ15
1	150668926	134907	11001	ERG
1	151148524	126	43221	SNORA70
1	151161814	19817	9214	ETS2
1	151476118	86489	20787	PIK3R4
1	151565699	114327	12837	COL6A6
1	151788694	151031	49122	COL6A5
1	152232655	51717	6479	CAPN7
