## Ideogram.js gene cache for Macaca mulatta
## Derived from https://ftp.ensembl.org/pub/release-102/gtf/macaca_mulatta/Macaca_mulatta.Mmul_10.102.chr.gtf.gz
## prefix: ENSMMUG
# chr	start	length	slim_id	symbol
1	32285621	100	57125	Y_RNA
1	32348880	60258	545	TNN
1	32418596	34732	546	KIAA0040
1	32441095	140	55514	Metazoa_SRP
1	32571027	426664	15723	TNR
1	33117731	147	64906	Metazoa_SRP
1	33206884	256540	59669	COP1
1	33785001	299444	23214	PAPPA2
1	34032599	376855	23216	ASTN1
1	34274132	82	26930	mml-mir-488
1	34416280	108750	22935	BRINP2
1	35159427	50715	20320	SEC16B
1	35321986	116	60079	Metazoa_SRP
1	35333347	369098	21073	RASAL2
1	35590101	116	59117	Metazoa_SRP
1	35705041	17614	56058	CLEC20A
1	35737952	12100	54486	TEX35
1	35948334	185695	17551	RALGPS2
1	36064094	19875	17553	ANGPTL1
1	36194410	147	61120	Metazoa_SRP
1	36228907	49968	6260	FAM20B
1	36284395	14218	6261	TOR3A
1	36309666	119421	6262	ABL2
1	36323483	142	57455	Metazoa_SRP
1	36484544	61694	3768	SOAT1
1	36566001	200845	3769	AXDND1
1	36763468	24902	3770	NPHS2
1	36788406	95	36230	U5
1	36804785	92811	16033	TDRD5
1	37015962	8617	55256	FAM163A
1	37041573	43768	31279	TOR1AIP2
1	37069685	16089	53617	TOR1AIP2
1	37090215	37506	14873	TOR1AIP1
1	37107735	303	46557	Metazoa_SRP
1	37109790	147	62633	Metazoa_SRP
1	37160137	157380	2135	CEP350
1	37360783	46547	59364	QSOX1
1	37422364	59155	55544	LHX4
1	37454585	248770	12051	ACBD6
1	37548608	92	63321	U6
1	37835853	256955	12848	XPR1
1	38119162	36981	20019	KIAA1614
1	38178834	50182	20021	STX6
1	38239763	23245	20023	MR1
1	38246801	147	62295	Metazoa_SRP
1	38293937	983	31286	IER5
1	38578900	440399	14498	CACNA1E
1	39279327	1700	59328	ZNF648
1	39567859	106	62560	U6
1	39614620	147	52988	Metazoa_SRP
1	39623410	8853	22884	GLUL
1	39657049	824	22886	TEDDM1
1	39706366	97837	31291	RGSL1
1	39825939	15907	5634	RNASEL
1	39848119	32291	55481	RGS16
1	39895999	41971	8990	RGS8
1	40040683	39964	8992	NPL
1	40088603	49466	5635	DHX9
1	40150394	48674	15081	SHCBP1L
1	40243496	116	52779	Metazoa_SRP
1	40270068	118990	15084	LAMC1
1	40425678	68103	1479	LAMC2
1	40497153	174566	1481	NMNAT2
1	40624746	147	57015	Metazoa_SRP
1	40733146	87991	18458	SMG7
1	40749501	147	63676	Metazoa_SRP
1	40820617	37879	18460	NCF2
1	40866494	147	63534	Metazoa_SRP
1	40896935	290695	16399	RGL1
1	40909057	1091	60284	APOBEC4
1	41197409	101087	16405	COLGALT2
1	41312203	70188	64206	TSEN15
1	41424194	111	27803	Y_RNA
1	41563712	111	27766	Y_RNA
1	41588039	291	41607	Metazoa_SRP
1	41637936	249426	62353	C1H1orf21
1	41950285	69215	5410	EDEM3
1	42055367	171981	19515	NIBAN1
1	42082889	62	45843	U7
1	42292882	55208	13878	RNF2
1	42296544	147	51399	Metazoa_SRP
1	42365638	38832	13879	TRMT1L
1	42404707	126815	13882	SWT1
1	42497612	98	56665	Y_RNA
1	42498201	104	24613	Y_RNA
1	42536191	20708	13884	IVNS1ABP
1	42665607	61	37060	U7
1	42866709	95	25514	Y_RNA
1	42966608	452565	10474	HMCN1
1	43518929	16848	9076	PRG4
1	43533638	107	25232	U6
1	43535655	62763	9081	TPR
1	43598632	44092	9085	ODR4
1	43664973	5584	64825	PDC
1	43910149	10911	16857	PTGS2
1	44015532	197502	21423	PLA2G4A
1	46328355	106	62668	U6
1	47371750	397843	10110	BRINP3
1	49463684	29633	13995	RGS18
1	49646733	23511	52426	RGS21
1	49869514	4384	3486	RGS1
1	49929734	22036	59086	RGS13
1	50104044	3245	49590	RGS2
1	50308310	55846	22641	UCHL5
1	50363532	33515	22643	RO60
1	50405570	9422	22645	GLRX2
1	50431525	140226	22647	CDC73
1	50492001	7589	22648	B3GALT2
1	50615479	116	49507	Metazoa_SRP
1	51048881	190	58087	U3
1	51834491	101	62210	U6
1	53610539	395759	21082	KCNT2
1	54336758	61124	243	CFHR5
1	54413177	36590	244	F13B
1	54474826	62283	245	ASPM
1	54550368	45656	58395	ZBTB41
1	54639748	106	58965	U6
1	54669714	206974	12322	CRB1
1	54908305	280217	13962	DENND1B
1	55088948	100	61874	Y_RNA
1	55325000	4632	60620	C1orf53
1	55340341	11419	12259	LHX9
1	55565604	145910	21649	NEK7
1	55939592	18137	11992	ATP6V1G3
1	56060280	122445	9	PTPRC
1	56288133	109	26884	mml-mir-181b-1
1	56288304	109	26915	mml-mir-181a-1
1	57275614	147	55580	Metazoa_SRP
1	57313963	147	58968	Metazoa_SRP
1	57314351	102	55849	U6
1	57441312	109	24787	U6
1	57447530	106	39854	U6
1	57461517	147192	16188	NR5A2
1	57487175	102	35331	U6
1	57780122	147	62588	Metazoa_SRP
1	57828164	5878	7334	ZNF281
1	57978277	65994	4266	KIF14
1	58075601	26142	4268	DDX59
1	58171565	115285	12218	CAMSAP2
1	58192746	146	52463	Metazoa_SRP
1	58300756	1085	12219	GPR25
1	58318827	26956	63678	INAVA
1	58361183	102	26793	U6
1	58397679	54493	5921	KIF21B
1	58426336	147	57582	Metazoa_SRP
1	58468620	74728	17414	CACNA1S
1	58545290	620	17419	ASCL5
1	58561694	40353	13500	TMEM9
1	58590812	116	57870	Metazoa_SRP
1	58624006	32274	13504	IGFN1
1	58704062	49374	13506	PKP1
1	58779795	18658	56199	TNNT2
1	58798356	21733	13507	LAD1
1	58829999	13180	46222	TNNI1
1	58878761	12180	61689	PHLDA3
1	58904700	62803	20772	CSRP1
1	59051755	191664	1908	NAV1
1	59158207	106	57443	U6
1	59253069	53874	1916	IPO9
1	59317121	4660	1921	SHISA4
1	59325795	52563	1923	LMOD1
1	59387951	70909	1924	TIMM17A
1	59407568	133	53279	SNORA70
1	59411579	25800	1926	RNPEP
1	59441860	9572	1929	ELF3
1	59479523	147	55286	Metazoa_SRP
1	59484223	148	64915	Metazoa_SRP
1	59500609	147	56714	Metazoa_SRP
1	59514941	311	50920	Metazoa_SRP
1	59564233	6764	13788	GPR37L1
1	59570511	147	49760	Metazoa_SRP
1	59574910	10666	31357	ARL8A
1	59588463	13982	13789	PTPN7
1	59631107	123256	13790	LGR6
1	59766726	17701	13795	UBE2T
1	59784448	230019	3998	PPP1R12B
1	59844034	103	57065	U6
1	59958908	117	36194	SNORA70
1	60026220	115575	4001	SYT2
1	60157037	84831	15233	KDM5B
1	60203890	147	60692	Metazoa_SRP
1	60316660	8197	53567	RABIF
1	60326489	40035	17849	KLHL12
1	60330804	148	57417	Metazoa_SRP
1	60352353	100	25885	Y_RNA
1	60383098	16938	7046	ADIPOR1
1	60399226	9469	54475	CYB5R1
1	60444632	17467	51850	MGAT4F
1	60501468	18226	801	TMEM183A
1	60533538	40579	63	PPFIA4
1	60577321	50732	43626	MYOG
1	60627427	39997	8714	ADORA1
1	60664567	11190	64766	MYBPH
1	60675329	11719	8711	CHI3L1
1	60713074	17209	8709	CHIT1
1	60813765	4108	53426	BTG2
1	60827029	103	28337	U6
1	60846157	12829	21642	FMOD
1	60984030	17638	21641	PRELP
1	60998376	146	64508	Metazoa_SRP
1	61005906	14763	21640	OPTC
1	61071986	147	57158	Metazoa_SRP
1	61137927	114575	21116	ATP2B4
1	61154045	147	59035	Metazoa_SRP
1	61272050	11442	54133	LAX1
1	61305461	58134	10539	ZC3H11A
1	61371079	9244	31372	SNRPE
1	61620514	13193	8460	SOX13
1	61638548	20634	8462	ETNK2
1	61662003	10728	8464	REN
1	61696235	7110	3647	KISS1
1	61703457	17796	64841	GOLT1A
1	61729288	153135	17114	PLEKHA6
1	61914057	5278	65076	PPP1R15B
1	61930812	70861	16563	PIK3C2B
1	62024861	38242	11236	MDM4
1	62132007	67796	63658	LRRN2
1	62343873	195983	17508	NFASC
1	62556073	147	62199	Metazoa_SRP
1	62563807	34977	18797	CNTN2
1	62602743	1728	18802	TMEM81
1	62606161	37525	18803	RBBP5
1	62660716	147	49753	Metazoa_SRP
1	62666063	67732	10478	DSTYK
1	62752264	44649	10480	TMCC2
1	62753451	147	59120	Metazoa_SRP
1	62789643	147	49995	Metazoa_SRP
1	62825107	264	63592	Metazoa_SRP
1	62825225	22018	49565	NUAK2
1	62860884	20245	18585	KLHDC8A
1	62880758	79451	4100	LEMD1
1	63026226	28773	4109	CDK18
1	63060214	147	59396	Metazoa_SRP
1	63092178	44329	4113	MFSD4A
1	63117977	106	54201	U6
1	63137916	16290	1024	ELK4
1	63179990	24116	4116	SLC45A3
1	63213916	147	51039	Metazoa_SRP
1	63236871	36431	55835	NUCKS1
1	63254871	128	26143	SNORA72
1	63291039	42942	21426	SLC41A1
1	63348967	22872	3673	PM20D1
1	63442001	20943	14694	SLC26A9
1	63501745	27868	61872	RAB7B
1	63536678	14537	21591	CTSE
1	63622308	4225	2254	RHEX
1	63634433	6303	54385	AVPR1B
1	63724986	249263	22614	SRGAP2
1	63742691	147	59567	Metazoa_SRP
1	63980096	26124	2526	IKBKE
1	64016641	79487	45607	RASSF5
1	64097655	21449	2528	EIF2D
1	64141573	13935	23566	DYRK3
1	64192010	47656	23567	MAPKAPK2
1	64277686	4935	23569	IL10
1	64277838	147	51918	Metazoa_SRP
1	64309603	48520	23570	IL19
1	64378255	6007	23571	IL20
1	64398581	38010	23573	FCMR
1	64412351	5252	23572	IL24
1	64445541	19176	11220	PIGR
1	64471942	16468	11221	FCAMR
1	64537523	12303	22173	C1H1orf116
1	64564212	2015	22171	YOD1
1	64564656	29643	22170	PFKFB2
1	64603817	12352	22168	C4BPB
1	64628421	76329	13738	C4BPA
1	64725221	146299	11711	CD55
1	64965461	38891	13602	CR2
1	65010483	121085	13596	CR1
1	65146999	85627	40888	CR1L
1	65254870	37768	7129	CD46
1	65299405	89	26847	mml-mir-29b-2
1	65381137	25203	15133	CD34
1	65521439	220790	4563	PLXNA2
1	66925677	109	26923	mml-mir-205
1	67080853	30551	3369	CAMK1G
1	67103074	48794	16925	LAMB3
1	67180237	939	45482	G0S2
1	67209649	30222	59587	HSD11B1
1	67261375	26440	22062	TRAF3IP3
1	67273974	16278	63359	C1orf74
1	67291342	20630	22065	IRF6
1	67334861	24538	22066	UTP25
1	67371289	116	64197	Metazoa_SRP
1	67441769	227388	16349	SYT14
1	67708960	147	61560	Metazoa_SRP
1	67722954	10427	9967	SERTAD4
1	67818633	353474	16099	HHAT
1	67869226	111	27412	U5
1	67988164	147	52703	Metazoa_SRP
1	68171345	452916	16102	KCNH1
1	68744910	57894	20383	RCOR3
1	68814428	49133	31427	TRAF5
1	68964700	16458	57510	RD3
1	69071172	5544	56449	SLC30A1
1	69076309	1040	868	SLC30A1
1	69157917	16261	5216	NEK2
1	69235071	96198	20560	LPGAT1
1	69287028	296	63273	Metazoa_SRP
1	69435667	94401	10174	INTS7
1	69530391	149692	10176	DTL
1	69572490	110	41413	mml-mir-3122
1	69782184	78939	19771	PPP2R5A
1	69860408	42889	2141	PACC1
1	69927122	12650	2142	NENF
1	70055179	54474	12185	ATF3
1	70113738	1784	52576	FAM71A
1	70170665	16317	15056	BATF3
1	70178595	103	61945	U6
1	70223871	43441	19287	NSL1
1	70267102	25588	31430	TATDN3
1	70306335	5951	59169	SPATA45
1	70337300	32782	11732	FLVCR1
1	70421276	39548	11733	VASH2
1	70466407	21369	11735	ANGEL2
1	70518063	211656	5210	RPS6KC1
1	71448675	47899	11914	PROX1
1	71741372	55583	15631	SMYD2
1	71814199	194395	15632	PTPN14
1	72060390	62098	15634	CENPF
1	72466726	237307	16931	KCNK2
1	73058117	56493	22639	KCTD3
1	73118734	805702	22640	USH2A
1	73122127	84	33018	SNORD116
1	74001958	590318	14167	ESRRG
1	74929882	204036	14946	GPATCH2
1	75134325	232523	7213	SPATA17
1	75622017	160	24597	U1
1	75782974	43883	4070	RRP15
1	75841612	93439	4071	TGFB2
1	76042425	209	33539	U3
1	76588081	147	52237	Metazoa_SRP
1	76704010	38638	7806	LYPLAL1
1	77457184	13699	61301	SLC30A10
1	77502087	183	54842	U3
1	77507958	83323	8722	EPRS1
1	77607992	30794	17396	BPNT1
1	77641817	72399	7783	IARS2
1	77682784	109	26897	mml-mir-215
1	77683091	84	27053	mml-mir-194-1
1	77716005	121988	7784	RAB3GAP2
1	77766190	57	48881	mml-mir-664
1	78122024	140610	22288	MARK1
1	78171583	295	43979	Metazoa_SRP
1	78289602	6307	58658	C1orf115
1	78358755	67468	57631	MTARC2
1	78500528	9794	62202	HLX
1	79369421	40844	4379	DUSP10
1	79506139	103	25161	U6
1	79539170	147	51660	Metazoa_SRP
1	80170638	26112	7893	HHIPL2
1	80207492	31525	7896	TAF1A
1	80261985	147	57669	Metazoa_SRP
1	80272847	52430	1021	MIA3
1	80307714	147	62144	Metazoa_SRP
1	80327651	42983	15025	AIDA
1	80371024	22341	15026	BROX
1	80403110	5450	58808	FAM177B
1	80470986	205777	5873	DISP1
1	80496213	144	51717	Metazoa_SRP
1	80785623	32190	870	TLR5
1	80806403	115	59597	Metazoa_SRP
1	80902556	147861	12695	SUSD4
1	81074140	1871	12698	CCDC185
1	81207623	74301	42038	CAPN8
1	81302321	97	35875	U6
1	81325129	60576	11142	CAPN2
1	81390730	67256	11146	TP53BP2
1	81572438	47874	676	FBXO28
1	81629481	147	63003	Metazoa_SRP
1	81638910	12438	2400	DEGS1
1	81683968	106426	22510	NVL
1	81764274	106	27811	U6
1	81824896	23563	63959	CNIH4
1	81857142	45828	12227	WDR26
1	82099959	177716	10335	CNIH3
1	82931003	147	49808	Metazoa_SRP
1	82940864	27154	3472	LBR
1	83036338	153750	2227	ENAH
1	83058987	147	50780	Metazoa_SRP
1	83281399	102	34851	U6
1	83317655	13454	134	SRP9
1	83317693	82176	5782	EPHX1
1	83383064	36786	5785	TMEM63A
1	83423606	38292	11434	PYCR2
1	83518208	14587	42699	SDE2
1	83684895	47267	19058	ACBD3
1	83773808	2153	5129	MIXL1
1	83781751	88948	16014	LIN9
1	83924796	47235	21820	PARP1
1	83998979	317	42537	Metazoa_SRP
1	84117545	57354	8640	STUM
1	84205747	107535	61649	ITPKB
1	84453713	26660	18525	PSEN2
1	84515299	45503	8636	COQ8A
1	84568059	322831	8638	CDC42BPA
1	85092536	119	56871	5S_rRNA
1	85327826	54435	1869	SNAP47
1	85327826	7938	53969	JMJD4
1	85415785	28104	60353	PRSS38
1	85514720	29817	8338	WNT9A
1	85547783	116	63277	Metazoa_SRP
1	85584001	52793	50712	WNT3A
1	85658501	15630	52432	ARF1
1	85675585	2541	2791	C1H1orf35
1	85716933	8568	23085	GUK1
1	85733663	1325	23086	GJC2
1	85758870	147	54343	Metazoa_SRP
1	85970179	13143	5306	TRIM11
1	85983357	9652	5307	TRIM17
1	86001267	2096	55227	H3-4
1	86029941	380	53022	H2BU1
1	86078184	5768	48590	RNF187
1	86172210	118	59055	5S_rRNA
1	86174730	118	54908	5S_rRNA
1	86182354	118	62240	5S_rRNA
1	86183351	118	55501	5S_rRNA
1	86185580	118	57556	5S_rRNA
1	86190986	126	56455	5S_rRNA
1	86194707	118	64010	5S_rRNA
1	86197434	118	56384	5S_rRNA
1	86200769	117	60874	5S_rRNA
1	86203622	118	62109	5S_rRNA
1	86209098	118	50633	5S_rRNA
1	86211250	118	54771	5S_rRNA
1	86213600	118	56294	5S_rRNA
1	86215510	118	63734	5S_rRNA
1	86219897	118	63830	5S_rRNA
1	86222343	118	53670	5S_rRNA
1	86224935	118	61090	5S_rRNA
1	86231981	118	57014	5S_rRNA
1	86241858	117	58794	5S_rRNA
1	86396122	118	53818	5S_rRNA
1	86412321	118	51734	5S_rRNA
1	86414746	118	53033	5S_rRNA
1	86419294	117	59500	5S_rRNA
1	86588369	118	52366	5S_rRNA
1	86590906	118	51812	5S_rRNA
1	86593460	118	55711	5S_rRNA
1	86598075	118	60804	5S_rRNA
1	86600495	118	58027	5S_rRNA
1	86606254	118	52865	5S_rRNA
1	86608853	119	54599	5S_rRNA
1	86611202	118	56648	5S_rRNA
1	86613916	118	59024	5S_rRNA
1	86616657	118	59614	5S_rRNA
1	86619101	118	55890	5S_rRNA
1	86623081	119	64113	5S_rRNA
1	86624441	118	64199	5S_rRNA
1	86628445	118	53605	5S_rRNA
1	86633000	118	50640	5S_rRNA
1	86634806	117	63811	5S_rRNA
1	86636354	118	62597	5S_rRNA
1	86641493	118	53115	5S_rRNA
1	86642976	118	57924	5S_rRNA
1	86644543	119	52805	5S_rRNA
1	86648698	118	64504	5S_rRNA
1	88089342	118	59936	5S_rRNA
1	88093767	118	63829	5S_rRNA
